judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Setan Pasti Kalah;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/6BOppiBHwwZ0jsfqLNzLSF;['dangdut', 'dangdut koplo'];Kebaikan perlu selalu diserukan Karena manusia perlu disadarkan Kemungkaran harus selalu dihindarkan Pengaruh syetan harus dihancurkan  Sepanjang sejarah manusia Kemungkaran tak pernah sirna ...
Air Mata Darah;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/4KKJXzVPRCqPoih3Mhahyh;['dangdut', 'dangdut koplo'];Walaupun tangismu darah Hatiku tak akan iba Pengkhianatan cintamu Telah menghancurkan segalanya  Sudah sering kali kau salah padaku Tapi engkau aku maafkan selalu Namun kali ini kau sungguh terlalu Tak mungkin lagi kumaafkan salahmu  Simpan saja air matamu Percuma engkau menangis  ...
Boleh Saja;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/0Xsc7AQBdUSUjBa3XV4Z6L;['dangdut', 'dangdut koplo'];He, boleh saja, boleh saja kau cintai dunia Tapi ingat satu saat kau 'kan meninggalkannya Sekarang atau lusa, tua ataupun muda Yang pasti kau akan mati juga  ...
Dunia;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/5Ahr5aCM1wXX7aJpWhKDq4;['dangdut', 'dangdut koplo'];Dunia O-oh, penuh misteri Dunia Oh, misteri Penuh tantangan, penuh cobaan Penuh misteri Dunia Oh, misteri Penuh tantangan, penuh cobaan Penuh misteri Dunia Oh, misteri  Ada suka, ada duka Silih berganti Ada tangis, ada tawa ...
Gulali;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/6Ndeacw17M0UYrwkegAiMO;['dangdut', 'dangdut koplo'];Taman alam jiwa penuh bunga Rasa suka cita menggelora Saat tersentuh cinta dilanda asmara Manis penuh pesona gulali dunia  Taman alam jiwa penuh bunga Rasa suka cita menggelora Saat tersentuh cinta dilanda asmara ...
Perjuangan Dan Doa;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/3EkOD55PB3rjLHpjye2kKN;['dangdut', 'dangdut koplo'];Berakit-rakit ke hulu Berenang ke tepian Sakit-sakit dahulu Susah-susah dahulu Baru kemudian Bersenang-senang  Pahit rasanya empedu Manis rasanya gula Sakit-sakit dahulu Susah-susah dahulu Baru kemudian Berbahagia  Berjuang (berjuang) Berjuang sekuat tenaga ...
Stress;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/7wV6RqY9hwBznyVQmuGnZM;['dangdut', 'dangdut koplo'];Stres (stres) Kerap melanda manusia Tak peduli miskin ataupun kaya (Banyak orang yang stres)  Stres (stres) Seakan tengah mewabah Tak peduli tua ataupun muda (Banyak orang yang stres)  Pertumbuhan penduduk semakin padat Dan persaingan hidup semakin ketat Dan kemajuan jaman semakin pesat Akhirnya kebutuhan semakin meningkat  Bukan hanya persoalan kehidupan Bukan hanya persoalan keuangan  ...
Mutiara Hidupku;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/4ndjY9olT2J20QqL9ljeEN;['dangdut', 'dangdut koplo'];Indahnya bulan tak seindah wajahmu Hitamnya arang tak sehitam rambutmu Engkaulah sayang mutiara hidupku Engkaulah sayang permatanya hatiku Besarnya gunung tak sebesar cintaku padamu  Kau tempat berhibur dalam kesedihan Kau tempat berteduh dalam keletihan Kau tempat berhibur dalam kesedihan Kau tempat berteduh dalam keletihan ...
Lari Pagi;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/1MMogmjPuaDU5cskjvJL1J;['dangdut', 'dangdut koplo'];He, lari pagi (lari pagi) tua muda semua Lari pagi (lari pagi) dan sangat digemari Lari pagi (lari pagi) memang baik sekali Lari pagi (lari pagi) untuk bina jasmani  Satu dua, kiri kanan, senam pagi, menyegarkan Ayo lari, lari lagi, lari pagi, menyehatkan  He, lari pagi (lari pagi) tua muda semua Lari pagi (lari pagi) dan sangat digemari Lari pagi (lari pagi) memang baik sekali Lari pagi (lari pagi) untuk bina jasmani  ...
Lapar;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/5rmNiDTfJVOzLvbukoKZOs;['dangdut', 'dangdut koplo'];Dari batukah hatimu wahai para hartawan Sampai hatimu membiarkan yang kelaparan  Oh, Mungkin belum pernah kau merasakan Pedihnya lapar Oh, Pasang telingamu coba dengarkan Rintih yang lapar  Lapar, lapar, lapar, lapar  Oh, Ulurkan tanganmu berilah ia orang yang lapar (ARIFIN) Itu harta yang kau miliki Tidak akan kaubawa mati Itu harta yang kau miliki Hanyalah titipan Ilahi ...
Santai;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/0v0p9MGFCOpuDkt4Mw92cG;['dangdut', 'dangdut koplo'];Selamat malam semuanya  Santai  Santai  Syaraf tegang kar'na berpikir sehari-hari Otot kejang kar'na bekerja sehari-hari  Santai Santai Yok kita santai agar syaraf tidak tegang Yok kita santai agar otot tidak kejang Yok kita santai agar syaraf tidak tegang Yok kita santai agar otot tidak kejang  Satu hari di dalam satu minggu Coba gunakan untuk bersantai Macam-macam persoalan yang ada Coba malam ini dilupakan ...
Tak Dapat Tidur;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/0WZnBFUKtbaxGjO3KiLA4l;['dangdut', 'dangdut koplo'];Tak Bisa Tidur (Feat. Rita Sugiarto)  Malam ini ku tak dapat tidur Wajahmu menggoda selalu Aku ingin memandang wajahmu Agar reda rasa rinduku  ...
Kutunggu;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/03HHsT0Yji6hOEmQXCL7nd;['dangdut', 'dangdut koplo'];Kutunggu, kutunggu, kau kutunggu Kunanti, kunanti, kau kunanti Oh, Manisku, Sayangku Oh, Manisku, Sayangku  T'lah lama, t'lah lama ku menunggu T'lah lama, t'lah lama ku menanti ...
Pengangguran;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/0S5ks0Hdhkpo35lKAUWlO2;['dangdut', 'dangdut koplo'];Telah lama kualami hidup tiada pegangan Pengangguran, Ya Allah Tiap hari susah makan, anak, istri bertangisan Jadi korban, Ya Allah  Tiada yang mau menolong pada diriku ini Tiada yang mau perduli akan nasibku ini Bahkan mereka mencemoohkan, penuh kebencian ...
Dangdut;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/6IN1Al6Mi0lQvrfiUX3bQw;['dangdut', 'dangdut koplo'];Pernah aku melihat musik di Taman Ria Iramanya Melayu, duhai sedap sekali Iramanya Melayu, duhai sedap sekali  Sulingnya suling bambu, gendangnya kulit lembu Dangdut suara gendang, rasa ingin berdendang Dangdut suara gendang, rasa ingin berdendang  Terajana, terajana Itu lagunya, lagu India  Hai, merdunya, hai, merdunya ...
Kelana;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/28YYYv5gnH2jkZWN3a32RS;['dangdut', 'dangdut koplo'];Dalam aku berkelana Tiada yang tahu ke mana ku pergi Tiada yang tahu apa yang kucari  Gunung tinggi 'kan kudaki Lautan kuseberangi Aku tak perduli  Dalam aku berkelana Tiada yang tahu ke mana ku pergi Tiada yang tahu apa yang kucari  Tak akan berhenti aku berkelana Sebelum ku dapat apa yang kucari Walaupun adanya di ujung dunia ...
Uang;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/6lCJ0oKB6ED6dP3g1C9hOr;['dangdut', 'dangdut koplo'];"Di dunia sekarang, uang jadi pedoman Banyak orang berkata, ""Uang berkuasa"" Mereka berlomba untuk memperolehnya Tanpa menghiraukan halal dan haramnya Begitulah manusia di dunia sekarang ..."
Setetes Air Hina;Rhoma Irama;RHOMA IRAMA BEST FULL ALBUM (2);https://open.spotify.com/track/2aywkKQD6V78IhubkWOKkJ;['dangdut', 'dangdut koplo'];Der-ta der-ta-ta Der-ta der-ta-ta  Hei, jangan mentang-mentang punya Memandang orang tidak dengan sebelah mata Hei, jangan mentang-mentang kuasa Menyuruh orang tolak pinggang setinggi dada  Itu kesombongan (itu kesombongan) Itu keangkuhan (itu keangkuhan) Bukan pakaianmu tapi pakaian Tuhan Yang berhak disembah oleh segenap alam ...
Bebaskan Diriku;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1lxnMQ0KJwOAkKXRKaLZsN;['indonesian pop', 'indonesian pop rock'];Lama sudah kupendam ini Lama sudah ku makan hati menghadapimu Ini semua tentang dirimu Tentang caramu (Tentang caramu) memperlakukanku  Tak sadarkah kau selama ini? Bukan cuma hati yang kau sakiti juga hidupku Diriku ini pasanganmu bukannya musuhmu Tak perlu kau siksa aku  Aku berhenti, sayang Ku tak bisa lanjutkan kisah ini bersamamu ...
Tiada Guna Lagi;Repvblik Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4Al8bqf4W1iaG3ndP7AS3U;['indonesian pop rock'];Tiada guna lagi mengharapmu untuk kumiliki Takkan ada lagi kesempatanku 'tuk kembali Gemuruh cintaku segenggam maafku Takkan mungkin bisa menggantikan salahku  Bagaimana lagi bila itu yang harus terjadi Dengan besar hati kan ku terima semua ini Kau buat diriku terbunuh cintamu Apalah dayaku ini memang salahku  Oh akankah terulang kembali ...
Ruang Rindu;Letto;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3R7e2jGs4kNDvkzEvqcnsc;['indonesian pop', 'indonesian pop rock'];Di daun yang ikut mengalir lembut Terbawa sungai ke ujung mata Dan aku mulai takut terbawa cinta Menghirup rindu yang sesakkan dada  Jalanku hampa dan kusentuh dia Terasa hangat, oh, di dalam hati Kupegang erat dan kuhalangi waktu Tak urung jua kulihatnya pergi  ...
Tentang Aku,Kau dan Dia;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1L7YPMbWve6EUPGa6F9nw5;['dangdut', 'indonesian pop', 'indonesian pop rock'];Selayaknya engkau tahu Betapa ku mencintaimu Kau tenangkanku dari mimpi burukku  Selayaknya kau mengerti Betapa engkau ku kagumi Kau telah tinggal di dalam palung hati  Betapa hancur hatiku Melihat engkau bersamanya Namun ku mencoba tuk tegar menghadapinya  Jangan kau menangis lagi Tak sanggup aku melihatnya Sekarang kau pilih diriku atau dirinya ...
Apa Kabar Sayang;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4o6EhGQmzoQZgwYqI6WD5s;['indonesian pop', 'indonesian pop rock'];Seharian aku tak tenang Seperti orang kebingungan Pikiranku tak karuan Khawatirkan kamu di sana Tak tahu apa gerangan  Mungkinkah di sana kaurasa bahagia? Atau malah sebaliknya?  T'lah lama kita tidak bertemu Tak pernah kudengar berita tentangmu Apa kabar kamu, Sayang? Apa kabar kamu, Sayang?  Seharian aku tak tenang Khawatirkan kamu di sana Tak tahu apa gerangan  Mungkinkah di sana kaurasa bahagia? ...
Buka Hatimu;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2uy1RsdzULhpzJCiWoTlK3;['indonesian pop', 'indonesian pop rock'];Aku t'lah lelah mengikuti semua langkah kakimu Dan berharap bisa memilikimu Berbagai cara telah aku lakukan untuk hidupmu Hingga aku mengorbankan hidupku  Buka hatimu, bukalah sedikit untukku Sehingga diriku bisa memilikimu  Berbagai cara telah aku lakukan untuk hidupmu ...
Pemilik Hati;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5BcTu7nYPULr2xSfWOAAS3;['indonesian pop', 'indonesian pop rock'];Lihat 'ku di sini, kau buat 'ku menangis Ku ingin menyerah tapi tak menyerah Mencoba lupakan tapi kubertahan  Kau terindah, 'kan selalu terindah Aku bisa apa 'tuk memilikimu? Kau terindah, 'kan selalu terindah Harus bagaimana 'ku mengungkapkannya? Kau pemilik hatiku  ...
Kuingin Setia;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4wudvIkWYFBpEMDgYAKw6d;['indonesian pop', 'indonesian pop rock'];Aku 'tak mampu menyakitimu Aku 'tak sanggup untuk menduakanmu Oo-oh, oo-oh...  Aku 'tak mampu menyakitimu Aku 'tak sanggup untuk menduakanmu  'Ku 'tak mungkin mencintaimu Karena hatiku telah dimiliki dia Kau 'tak mungkin memiliki 'ku sepenuh hati Aku hanya ingin setia ...
Hargai Aku;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1N9KSlqlBbPF0NNYWtttma;['indonesian pop', 'indonesian pop rock'];Sering kali kau merendahkanku Melihat dengan sebelah matamu Aku bukan siapa-siapa  S'lalu saja kauanggapku lemah Merasa hebat dengan yang kaupunya Kausombongkan itu semua  Coba kaulihat dirimu dahulu Sebelum kaunilai kurangnya diriku ...
Penantian;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6v9LrcHY72rvk1HtKOeAwj;['indonesian pop', 'indonesian pop rock'];Temukan dia untukku Pulangkan dia padaku Tunjukkan jalan padanya Bahwa ku tetap di sini  Temukan dia untukku Pulangkan dia padaku Tunjukkan jalan padanya Bahwa ku tetap di sini untuknya ...
Katakan Sejujurnya;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/62hqWCYv6WsneMbhGnj2Yz;['indonesian pop', 'indonesian pop rock'];Kalau dulu kita tak bertemu Takkan pernah ku rasakan artinya rindu Kalau kita dulu tak kenal Takkan pernah ku rasakan jatuh cinta  Kau berikan aku cinta Dan semua yang terindah Namun hanya sehari saja  Katakanlah katakan sejujurnya Apa mungkin kita bersatu Kalau tak mungkin lagi hujan Menyejukkan hati kita  ...
Asal Kau Bahagia;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2F4x7TRtf5K3LNSpEuKGhY;['indonesian pop', 'indonesian pop rock'];Yang, kemarin ku melihatmu Kau bertemu dengannya Kurasa sekarang kau masih Memikirkan tentang dia  Apa kurangnya aku di dalam hidupmu? Hingga kau curangi aku  Katakanlah sekarang bahwa kau tak bahagia Aku punya ragamu tapi tidak hatimu Kau tak perlu berbohong, kau masih menginginkannya ...
Cinta Itu Buta;Armada;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/78zssGNrP4I5WoCtr9K2E7;['indonesian pop', 'indonesian pop rock'];Salahkah bila aku mencintaimu? Dan berharap engkau 'kan jadi milikku? Walau banyak yang bilang kau tak pantas untukku?  Sayang, kumohon jangan tolak cintaku Jiwa ragaku ini hanya untukmu Aku rela berkorban demi cintamu itu  Biarlah orang berkata apa  (Oh-oh) Manusia tiada yang sempurna (Oh-oh) Kuterima kau apa adanya (Oh-oh) Yang penting aku bahagia (Oh-oh, oh-oh) ...
Aku Dan Perasaan Ini;Repvblik Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/74JIPc0VnviO0KEDuGLTzU;['indonesian pop rock'];Berulangkali ku yakinkan cinta ini Kepadamu yang ku puja selama ini Namun terus kau menghancurkan diriku Cintaku jiwaku  Andai kau tau cara yang telah ku tempuh Demi mendapatkan utuhnya hatimu Sampai sampai ku pertaruhkan diriku ...
T'lah Kuberikan;Repvblik Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6068Y71e4OrieCSMGDUtg8;['indonesian pop rock'];Andaikan dulu 'ku tak pernah mencintaimu Mungkin semua 'kan berbeda Takkan pernah terjadi kisah kita  Andaikan dulu kau tak pernah mencintaiku Mungkin semua 'kan berbeda Takkan pernah 'ku rasakan luka  'Ku biarkan semua yang telah terjadi, biarlah, biarlah ...
Sandiwara Cinta;Repvblik Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/62nbym8rosWJjBTsvOyn3E;['indonesian pop rock'];Aku tahu, ini semua tak adil Aku tahu, ini sudah terjadi Mau bilang apa, aku pun tak sanggup Air mata pun tak lagi mau menetes  Alasannya sering kali kudengar Alasannya sering kali kauucap Kau dengannya seakan ku tak tahu Sandiwara apa yang t'lah kaulakukan Kepadaku?  ...
Selimut Tetangga;Repvblik Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0qCo57HWUXdaKujqjc4eGT;['indonesian pop rock'];Bersabarlah, Sayang, aku akan pulang Jangan dengarkan gosip murahan tentang aku Berjanjilah, Sayang, 'tuk s'lalu setia Meski ku tak s'lalu di sampingmu  Tak usah menangis, meratapi aku Tak perlu kau berfikir ku meninggalkanmu  Mana mungkin selimut tetangga Hangati tubuhku dalam kedinginan Malam-malam panjang, setiap tidurku S'lalu kesepian  ...
Aku Takut;Repvblik;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2Lm3GJlmT6MMClN2vk0oz7;['indonesian pop rock'];Katamu, cintaku berlebihan Cemburuku tak beralasan Membuat dirimu tak nyaman Maafkan aku, sayang  Aku takut kehilangan dirimu Aku takut, takut kehilanganmu Aku takut kehilangan cintamu Aku takut hidup tanpa dirimu  Aku tak akan bisa Aku yang bisa gila Bila kau pergi meninggalkanku ...
Aku Tetap Cinta;Repvblik;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/2biv1rfI8kb6LzHbl7Pfey;['indonesian pop rock'];Tak perlu kata maaf dan air mata Aku rela dirimu pergi Aku bisa tahu apa yang kau mau Dengan pilihanmu  Hancur hancur cintaku Sakit sakit hatiku Tapi tak bisa aku menyalahkanmu Inilah jalanmu inilah nasibku Yang tak 'ku suka Asal kau tahu seumur hidupku Aku tetap cinta  ...
Sebelum Cahaya;Letto;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5X3HN2ZNAcnwriB48pW5mw;['indonesian pop', 'indonesian pop rock'];Ku teringat hati Yang bertabur mimpi Kemana kau pergi cinta Perjalanan sunyi Yang kau tempuh sendiri Kuatkanlah hati cinta Ingatkah engkau kepada Embun pagi bersahaja Yang menemanimu Sebelum cahaya Ingatkah engkau kepada Angin yang berhembus mesra Yang kan membelaimu cinta Kekuatan hati Yang berpegang janji Genggamlah tanganku cinta ...
Sandaran Hati;Letto;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0JCf8ytuIRxUc3qJqRmMqC;['indonesian pop', 'indonesian pop rock'];Yakinkah kuberdiri Diamlah tanpa tepi Bolehkah aku Mendengarmu  Terkubur dalam emosi Tanpa bisa bersembunyi Aku dan nafasku Merindukanmu  Terpurukku di sini Teraniaya sepi Dan ku tahu pasti Kau menemani  Dalam hidupku Kesendirianku ...
Permintaan Hati;Letto;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1blhddTb0YWecMX5sAcVoD;['indonesian pop', 'indonesian pop rock'];Terbuai, aku hilang Terjatuh aku dalam keindahan penantian Terucap keraguan hati yang bimbang Yang terhalang kepastian cinta  Aku (aku) hilang Aku hilang  Tersabut kabut malam Terbiasnya harapan yang tersimpan Suci tak (suci tak) bertuan (bertuan) Terasa kerinduan hati yang bimbang Yang terhempas kepastian cinta  Dengarkanlah permintaan hati Yang teraniaya sunyi Dan berikanlah arti pada hidupku ...
Sebenarnya Cinta;Letto;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/3saf6H7xFHCfiHeZ8X21VN;['indonesian pop', 'indonesian pop rock'];Satu detik lalu Dua hati terbang tinggi Lihat indahnya dunia Membuat hatiku terbawa  Dan bawaku kesana Dunia fatamorgana Termanja-manja oleh rasa Dan 'ku terbawa terbang tinggi oleh suasana  Dari sudut mata Jantung hati mulai terjaga ...
Lubang Di Hati;Letto;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/09AMSrBR4QemIB1YnQ2n0v;['indonesian pop', 'indonesian pop rock'];Kubuka mata dan kulihat dunia T'lah kuterima anugerah cintanya  Tak pernah aku menyesali yang kupunya Tapi kusadari ada lubang dalam hati  Kucari sesuatu yang mampu mengisi lubang ini Kumenanti jawaban apa yang dikatakan oleh hati  Apakah itu kamu? Apakah itu dia? Selama ini kucari tanpa henti ...
Terbang Bersamaku;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4Z6MSmemDNEcjNQPIV48b5;['dangdut', 'indonesian pop', 'indonesian pop rock'];Berhembuslah engkau angin malam Bawa serta laguku Mengitari bumi ini hingga jauh  Akulah seorang petualang Yang mencari cinta sejati Sampai mati aku akan tetap mencari  Aku bagai biola yang tak berdawai Bila tidak engkau lengkapi Aku mohon agar engkau tinggal di sini ...
Pujaan Hati;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/4uKHIywtCMJOAh0BFTPeKL;['dangdut', 'indonesian pop', 'indonesian pop rock'];Hey, Pujaan Hati, apa kabarmu? Kuharap kau baik-baik saja Pujaan Hati, andai kau tahu Ku sangat mencintai dirimu  Hey, Pujaan Hati, setiap malam Aku berdoa kepada Sang Tuhan Berharap cintaku jadi kenyataan Agar ku tenang meniti kehidupan  Hey, Pujaan Hati, Pujaan Hati Pujaan Hati, Pujaan Hati  Mengapa kau tak membalas cintaku? Mengapa engkau abaikan rasaku? Ataukah mungkin hatimu membeku? Hingga kau tak pernah pedulikan aku  Cobalah mengerti keadaanku ...
Kembali Pulang;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6TqtFqq6QgYhQVCM87GKVF;['dangdut', 'indonesian pop', 'indonesian pop rock'];Bintang terlihat terang Saat dirimu datang Cinta yang dulu hilang Kini kembali pulang  Lihatlah dia mulai bernyanyi Coba merangkai mimpi Cinta yang dulu pergi Kini datang kembali  Wajahmu mengingatkanku Dengan kekasihku dulu Wajahmu mengingatkanku Dengan masa laluku  Kekasih yang dulu hilang Kini dia t'lah kembali pulang ...
Cinta Yang Sempurna;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5YISYBrGfgKns4w2WAJLAt;['dangdut', 'indonesian pop', 'indonesian pop rock'];S'perti bintang di langit, begitu cinta kita Takkan pernah binasa meski terhapus masa Terima kasih, Tuhan, Kau telah sempurnakan Telah Engkau ciptakan dia untuk diriku, oh  Aku bukan pujangga yang pandai m'rangkai kata Yang ku punya hanyalah, hanya segenggam cinta Saat kita melaju di atas dua roda Genggam erat pundakku saat meninggalkanmu  Kau lupakan aku, bila itu terbaik untukmu Jangan pernah kau tanyakan cinta Dan ketulusan yang kau pun tak punya Biarlah, aku akan pergi Tinggalkan semua cinta ini selamanya ...
Penantian Yang Tertunda;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/0mNVsvxqWFwDAFg4vBTkHl;['dangdut', 'indonesian pop', 'indonesian pop rock'];Kumohon kau mengerti Cobalah kau tabahkan hati Mungkin di saat ini Cinta kita sedang diuji  Tabahkanlah hatimu Oleh siksa orang tuamu Kuyakin kita mampu Bila kita saling menunggu  Saat kita melangkah Dandani sayap cinta yang patah Kuyakin engkau setia Untuk selama-lamanya  Kuyakin engkau bidadari dalam tidurku Kuyakin engkau yang pantas aku tunggu Kuyakin engkau hadir dalam mimpi indahku Kau yang terbaik bagiku dan nomor satu  (Ku kan s'lalu tetap menunggu) Walau sebagai simpananmu (Ku kan s'lalu tegar menanti) ...
Bintang 14 Hari;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/5L8ChHmX9oyii3AIxwwLoO;['dangdut', 'indonesian pop', 'indonesian pop rock'];14 hari 'ku mencari dirimu Untuk menanyakan di manakah dirimu 14 hari kudatangi rumahmu Agar engkau tahu tertatih 'ku menunggumu  Aku kangen sama kamu Apa kamu udah nggak sayang aku?  Maafkanlah aku lari dari kenyataan Bukan karena aku tak punyai rasa sayang ...
Selingkuh;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/1yipPKLhyoMfPkttLAgpRL;['dangdut', 'indonesian pop', 'indonesian pop rock'];Pacarku sayangilah aku Sepertiku menyayangimu Pacarku cintailah aku Seperti aku cinta kamu  Tapi kamu kok selingkuh Tapi kamu kok selingkuh  Pacarku mengertilah aku Seperti aku ngerti kamu Dan pacarku pahamilah aku ...
Tentang Bintang;Kangen Band;Armada, Repvblik, Letto, Kangen Band, Kerispatih, Nidji, Wali, D'Bagindas, Dewa 19, Ada Band, Ungu;https://open.spotify.com/track/6PytLtmeYXR69K90RxET0V;['dangdut', 'indonesian pop', 'indonesian pop rock'];Malam tlah berganti Kulihat sempurna bentuk bulan Bintang kian merentang Rasakan indah lukisan malam  Aku tlah mencoba Untuk slalu tegar menunggumu Ceritakan tentang Satu bintang yg slalu ku sayang  Maafkanlah sayang Malam ini ku tak bisa datang Karna ku mengerti Memang tak pantas kau dicintai  Kau masa laluku Bolehlah aku pinjam jasadmu Saat ku bertandang Dapatkah engkau menimbang rasa  ...
