judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Melompat Lebih Tinggi;Sheila On 7;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/7Hun5YHQ5TEe9j97cU5XPg;['indonesian alternative rock', 'indonesian pop'];Kita berlari dan terus 'kan bernyanyi Kita buka lebar pelukan mentari Bila ku terjatuh nanti Kau siap mengangkat aku lebih tinggi Uh, uh, uh  Seperti pedih yang telah kita bagi Layaknya luka yang telah terobati Bila kita jatuh nanti Kita siap 'tuk melompat lebih tinggi  Bersama kita bagai hutan dan hujan Aku ada kar'na kau telah tercipta, ha-ah ...
J.A.P;Sheila On 7;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/0MuoB1kwBnXzA0b6eOggDY;['indonesian alternative rock', 'indonesian pop'];Lelap haru di taman Bias makna yang terpendam Alas tonggak harapan  Belai indah matamu Teman mimpi tanpa jemu Biar terkadang semu  Untaian bunga canda Tempat kau lepaskan tawa Tenang hati terbaca  Kini tiba waktuku Untuk puitiskan sayang Untuk katakan cinta  Jadikanlah aku pacarmu 'Kan kubingkai selalu indahmu ...
Itu Aku;Sheila On 7;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/5h5w6RwapmmwGn4vAyHvU7;['indonesian alternative rock', 'indonesian pop'];Ribuan hari aku menunggumu Jutaan lagu tercipta untukmu Apakah kau akan terus begini? Masih adakah celah di hatimu Yang masih bisa aku 'tuk singgahi? Cobalah aku kapan engkau mau  Tahukah lagu yang kau suka? Tahukah bintang yang kau sapa? Tahukah rumah yang kau tuju? Itu aku Tahukah lagu yang kau suka? Tahukah bintang yang kau sapa? Tahukah rumah yang kau tuju? Itu aku  Coba keluar di malam badai Nyanyikan lagu yang kau suka Maka kesejukan yang kau rasa (ah-ah-ah) ...
Sahabat Sejati;Sheila On 7;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/6WUqv9T3RPTHHNKw0zVJuM;['indonesian alternative rock', 'indonesian pop'];Sahabat sejatiku Hilangkah dari ingatanmu Di hari kita saling berbagi Dengan kotak sejuta mimpi  Aku datang menghampirimu Kuperlihatkan semua hartaku Kita s'lalu berpendapat Kita ini yang terhebat Kesombongan di masa muda yang indah  Aku raja kaupun raja Aku hitam kaupun hitam ...
Selimut Tetangga;Repvblik Band;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/0qCo57HWUXdaKujqjc4eGT;['indonesian pop rock'];Bersabarlah, Sayang, aku akan pulang Jangan dengarkan gosip murahan tentang aku Berjanjilah, Sayang, 'tuk s'lalu setia Meski ku tak s'lalu di sampingmu  Tak usah menangis, meratapi aku Tak perlu kau berfikir ku meninggalkanmu  Mana mungkin selimut tetangga Hangati tubuhku dalam kedinginan Malam-malam panjang, setiap tidurku S'lalu kesepian  ...
Tiada Guna Lagi;Repvblik Band;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/4Al8bqf4W1iaG3ndP7AS3U;['indonesian pop rock'];Tiada guna lagi mengharapmu untuk kumiliki Takkan ada lagi kesempatanku 'tuk kembali Gemuruh cintaku segenggam maafku Takkan mungkin bisa menggantikan salahku  Bagaimana lagi bila itu yang harus terjadi Dengan besar hati kan ku terima semua ini Kau buat diriku terbunuh cintamu Apalah dayaku ini memang salahku  Oh akankah terulang kembali ...
Aku Dan Perasaan Ini;Repvblik Band;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/74JIPc0VnviO0KEDuGLTzU;['indonesian pop rock'];Berulangkali ku yakinkan cinta ini Kepadamu yang ku puja selama ini Namun terus kau menghancurkan diriku Cintaku jiwaku  Andai kau tau cara yang telah ku tempuh Demi mendapatkan utuhnya hatimu Sampai sampai ku pertaruhkan diriku ...
T'lah Kuberikan;Repvblik Band;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/6068Y71e4OrieCSMGDUtg8;['indonesian pop rock'];Andaikan dulu 'ku tak pernah mencintaimu Mungkin semua 'kan berbeda Takkan pernah terjadi kisah kita  Andaikan dulu kau tak pernah mencintaiku Mungkin semua 'kan berbeda Takkan pernah 'ku rasakan luka  'Ku biarkan semua yang telah terjadi, biarlah, biarlah ...
Aku Tetap Cinta;Repvblik;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/2biv1rfI8kb6LzHbl7Pfey;['indonesian pop rock'];Tak perlu kata maaf dan air mata Aku rela dirimu pergi Aku bisa tahu apa yang kau mau Dengan pilihanmu  Hancur hancur cintaku Sakit sakit hatiku Tapi tak bisa aku menyalahkanmu Inilah jalanmu inilah nasibku Yang tak 'ku suka Asal kau tahu seumur hidupku Aku tetap cinta  ...
Izinkan Aku Mencintaimu;Repvblik Band;Ungu, Peterpan, SheilaO7, Repvblik, Five Minutes, Wali, Naff, D'Bagindas, St12, Armada, Letto, Radja;https://open.spotify.com/track/1A5Sm22irTKeS5ButMeQ0g;['indonesian pop rock'];Ga, pat  Sungguh benar kucintaimu Meski kau tak anggapku ada Ku tak akan memintamu Untuk mencintaiku  Ku tak berharap kaucintaiku Ku tak berharap kaubalas cintaku Yang kuharap kauizinkan Aku mencintaimu  ...
Gak Ada Waktu Beib;Ghea Youbi;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/5TAQJaT0pb7sRZXzjH6dyj;['dangdut remix'];Maafkanlah sayang, kembalilah sayang Aku masih cinta kepadamu  Aku lagi bete beib, aku lagi sensi Jangan rayu-rayu, aku lagi males pacaran Aku lagi ogah beib, aku lagi ilfil Gara-gara kamyu, aku lagi males bercinta  Aku lagi bete beib, aku lagi sensi Jangan rayu-rayu, aku lagi males pacaran Aku lagi ogah beib, aku lagi ilfil Gara-gara kamyu, aku lagi males bercinta  Kemarin kucinta, kamunya bertingkah Kamu tega selingkuh dariku ...
Yank Haus;2TikTok;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/1beUCLtJdtSKlRF6X3Jiwo;['dangdut remix'];Kamu ke mana, yank? Sama siapa, yank? Semalam aku cari kamu Tapi nggak ketemu-temu, di mana kamu? Yank, yang haus capek nyari kamu  Pusing aku, yank, mikirin kamu Kamu gitu lagi sih, yank ...
Karena Kamu;Vita Alvia;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/1WXK3MedyBZ3ReaYc9znIK;['dangdut', 'dangdut koplo', 'dangdut remix'];Kar'na kamu, aku rela menunggu semua Sungguh berat yang kurasa Kar'na kamu, aku tetap bertahan Meskipun kini engkau di peluknya Masih mungkinkah semua abadi seperti dahulu? Kar'namu, selalu kar'namu, ku cemburu  Kar'na kamu, aku rela menunggu semua Sungguh berat yang kurasa Kar'na kamu, aku tetap bertahan Meskipun kini engkau di peluknya Masih mungkinkah semua abadi seperti dahulu? Kar'namu, selalu kar'namu, ku cemburu  Teruslah melangkah, melupakan dirinya Tinggalkan dia untukku sekarang Saatnya tunjukkan semua tentang hatimu Bahwa akulah yang pantas untukmu ...
Dj Mabuk Cinta;Kelud Music;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/3fv9qdWhG0hW05RopGvzAo;['fvnky rimex'];Bayangkan bila harimu penuh warna Itulah yang saat ini kurasakan  Dia membuat tidurku tak nyenyak Dia membuat makan pun tak enak Ku terpikat pada kehangatan Yang s'lalu dia berikan  Kurasa ku sedang dimabuk cinta Nikmatnya, kini ku dimabuk cinta ...
Goyang Dumang;Cita Citata;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/2Hw1CJlFd1FAliT4iVraaA;['dangdut', 'dangdut remix'];Sakit rasanya putus cinta Sesaknya di dada Membuat kita jadi gegana Gelisah, galau, merana  Mendingan kita happy aja Lupakan semua Marilah kita goyang bersama Goyang Dumang namanya  Ayo goyang dumang, biar hati senang Pikiran pun tenang, galau jadi hilang Ayo goyang dumang, biar hati senang Semua masalah jadi hilang  Ayo goyang dumang, biar hati senang ...
SPLEEN;kobzx2z;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/3uqpxtPKgWJogdmmRYcyMM;['speed up turkce'];Eh toi, regarde-toi en face Dis-moi si tu vas bien J'vois tes larmes qui dépassent Eh vous là, n'ayez crainte  J'me mets des claques A chaque fois que j'écris des textes sur toi Pourquoi mon coeur est trop lourd Pourquoi j'ai besoin de toi Ça m'fais mal, et je sais que toi tu en joues de ça Ça m'terrifie, de t'imaginer dans les bras d'un gars  ...
Terminator;King Promise;DJ TIKTOK VIRAL 2024‼️ JEDANG JEDUNG X FULL BASS 💯🔥;https://open.spotify.com/track/1oq33HJBs0rDmjjZ2rVFyG;['afrobeats', 'ghanaian alternative', 'ghanaian pop'];Killbeatz, let's go Oh, ah-ah, oh-ah-nah, oh-ah, ma, yeah Oh-ooh, oh Oh, ah-ah, oh-ah, ah, oh-ah, ah, yeah  Yeah I'm at a point in life, if you understand me or not Misunderstand me or not Me, I'm okay, I'm okay  And if you think I'm wrong or not Long as it's what I want Me, I'm okay, I'm okay  'Cause Who are you to judge me like say you be holy pass? I dey love my life, get my peace of mind, I dey try survive We all be sinners, my paddy, nobody holy pass And my happiness comes first I never come life to stress, yeah, yeah  Ooh-nah, ah, ooh I be like terminator I dey deliver I pass doctor  Ooh-nah, ah, ooh I be like terminator I dey deliver Ah, I pass doctor  Ooh-nah, ah, ooh I be like terminator I dey deliver (I deliver) I pass doctor  ...
