judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Sigar;Denny Caknan;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/12BUsSyjHbnvmnFw6TObGD;['dangdut', 'javanese dangdut', 'lagu jawa'];Sinten sing sambat? Kula niki kuwat Ning pas we ninggal lunga, wektune mboten tepat Lagi bungah-bungahe nyawang esemmu Wis dikon lali kalih sigaran ati  Meleka, Sayang, aku sing berjuang Niba nangi, pontang-panting ben ra kurang Dengan gampange sampeyan ninggal sayang Tanpa mikirke kabeh sing wis berjalan  Kangen ngingeti caramu mlaku Kangen ngingeti caramu nggodha aku Tega-tegane saiki ati mbok sigari (masuk lo ki!)  ...
"LDR ""Langgeng Dayaning Rasa"" - Live";Denny Caknan;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/4mkqoe1yptnwU5S537fYlT;['dangdut', 'javanese dangdut', 'lagu jawa'];Kagem jenengan-jenengan sing gak tau ketemu yange Wonge ning uadoh kana Wis kerasa kuangen, tapi ra mulih-mulih DC Musik!  Ho-oh-oh, oh Hm-mm-mm  Yen aku wis kangen sliramu Mesem ning ngimpiku, Sayang Yen aku kangen suwaramu Bisikna tembang manismu  Terusa kaya ngene ning uripku Terusa sayang aku Ra ana sing ngalang-ngalangi Ra ana sing ngrusuhi  Feeling ning angenku mung kowe Sing paling ngerteni aku Isa nampa kurange aku, ha-ah-ah  Senajan mung suwaramu ...
Wirang;Guyon Waton;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/2cNjYBMsuNELj4oJjYr0bg;['dangdut', 'javanese dangdut', 'lagu jawa'];Sah Jam sewelas bengi aku mbok tinggalna Mbok tolak tanpa sebab sing pasti Nglarani  Aku kadhung sayang Kadhung gadhang-gadhang Lungamu dadi traumaku Ngene men kisah bujangku  Adheme angin wengi teka Ngancani aku kelangan kanca crita Jane namung masalah tresna Tapi kok ya lara?  Yen akhire wirang, ben wirang pisan ...
SAMAR;Masdddho;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/7kInuBn9J1a0tXn4hbGJRZ;['lagu jawa'];Aku mung ngene anane, Sayang Mung wong biasa sing lagi berjuang Ngadhepi kahanan ati sing sering kelaran Bola-bali mung dinggo dolanan  Yen ana kurang-kurangku Yen ana salah luputku Ngomonga terus terang, Sayangku  Aja mok pendhem dhewe Aja sambat rana-rene Aku samar digawe nyaman liyane ...
Gampil;Guyon Waton;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/6T03CN5UVnCGPz3muqvpOz;['dangdut', 'javanese dangdut', 'lagu jawa'];Tak gemateni Ngancani sliramu pas kowe lagi kelara-lara Disiya-siyake karo wong sing tau mbok sayangi Ning sandhingku nganti ilang lara ning atimu  Nganti wis ilang laramu Nganti padhang mendhung ning atimu Padahal aku wis ngerti (aku wis ngerti) Isa ngancani, ra isa nduweni  Mbiyen tak kira gampang Ngelalekne sliramu ning njero pikiranku ...
Kisinan 1 & 2;Denny Caknan;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/6n2jUIcZiyu05rF3fbA5X5;['dangdut', 'javanese dangdut', 'lagu jawa'];Tiwas tak gondheli tenanan Sayangku wis ora kurang-kurang Jebul mung dadi pelampiasan  Tiwas tak banggakne Tak pamer-pamerke Jebule aku sing dadi badhute  (Sakna, sakna) huh (Tiwas di-posting-posting) Tibake tetep dianggep ora penting Kisinan lo (sikat)  Taun-taunan aku (huh) Wis ngancani sliramu Wis kadhung kenal karo Bapak-Ibu Wis kebacut nyaman ro sliramu  Apa kowe ra ngerti? (Kandhani, ya, Dho) Apa ra ngrumangsani? Yen wis kedaden kaya saiki Kudu piye aku? Bingung ngadhepi  DC Musik, sikat, Dho! (Sikat, yuk, oke)  Tiwas tak gondheli tenanan Sayangku wis ora kurang-kurang Jebul mung dadi pelampiasan ...
Dumes;OMWAWES;DANGDUT KOPLO TERBARU 2024;https://open.spotify.com/track/5IhULiOyG58jL20qWkztEg;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Sepine ro aku, senengmu karo liyane Arep cemburu, kok dudu sapa-sapane Sing awale perhatian Ning akhire, sliramu sing malah ngilang  Ra pengin liyane Penginku siji, mung kowe Kenyataane dudu aku Ning njero atimu  Isih sok kelingan Kabeh kenangan sing tau dilakoni ...
Cintamu Sepahit Topi Miring;Jogja Hip Hop Foundation;Remix Indonesian Koplo;https://open.spotify.com/track/1ixNEKbIZTTZ5LIz3rr9jD;['indonesian hip hop'];(Yen kecemplung, kadhung trima kowe nyampar nyandung)  Sengkuni leda-lede Mimpin baris, ngarep dhewe Eh, barisane menggok Sengkuni kok malah ndheprok?  Nong eh, nong ji, nong ro Nong eh, nong ji, nong ro Nong eh, nong ji, nong ro Nong eh, nong ji, nong ro  Senja di Desa Baron Matahari tenggelam di dalam kemaron Lembu betina lari melompat-lompat Dikejar-kejar anaknya yang kecil, meloncat  Senja lucu dengan kasih sayang ibu dan anak Langit senja mengandung sapi beranak Terpesona Ranto melihat, ia tertawa bergelak Dan berubah jadi Ranto Gudel, sang pelawak  Dadi Marmoyo, di panggung ketoprak Ranto Gudel, meminum arak Terendam di dalam ciu Birahinya berubah jadi biru Diajaknya Nyai Dasima bercinta Dengan cinta sepahit topi miringnya  Layar dibuka, turun hujan gembukan Dewi Mlenuk gembuk datang Membawa seguling roti cakwe Marmoyo rebah, terguling tidur Di pangkuan Nyai Dasima Yang sekeras ciu cangkol, buah dadanya  Ke mana Ranto Gudel pergi Panggung selalu harum dengan arak yang wangi  Di Sriwedari jadi Petruk Gareng-nya diajak mabuk Bagong-nya menggeloyor Semar jualan ciu cangkol  Dengan terang lampu semprong ...
Jogja Istimewa;Jogja Hip Hop Foundation;Remix Indonesian Koplo;https://open.spotify.com/track/5KXAm75wLQr1MVtcDtJY0X;['indonesian hip hop'];Holopis kuntul baris Holopis kuntul baris Holopis kuntul baris Holopis kuntul baris Holopis kuntul baris Holopis kuntul baris Holopis kuntul baris  Jogja, Jogja, tetap istimewa Istimewa negerinya, istimewa orangnya Jogja, Jogja, tetap istimewa Jogja istimewa untuk Indonesia  Rungakna iki gatra saka Ngayogyakarta Negeri paling penak rasane koyo swarga Ora peduli ndunyo dadi neraka Ning kene tansah edi peni lan mardika  Tanah lahirkan tahta, tahta untuk rakyat Di mana rajanya bercermin di kalbu rakyat Demikianlah singgasana bermartabat Berdiri kokoh tuk mengayomi rakyat  Memayu hayuning bawana Saka jaman perjuangan nganti merdeka Jogja istimewa bukan hanya daerahnya ...
Kimcil Kepolen;NDX A.K.A.;Remix Indonesian Koplo;https://open.spotify.com/track/1D6XeGykrjmBAYwDS3yXxZ;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Pancene kowe pabu, nuruti ibumu Jare nek ra Ninja, ra oleh dicinta Opo koyo ngene susahe wong kere? Ameh nyanding tresno, kalah karo bondo  'Ku ngerti sifatmu bedo karo awakku iki Ono opo kok kowe bedo karo aku iki? Opo aku salah nek aku tresno kowe? Po pendak dino atimu enenge gelisah? Mending aku ro kowe koreksi dewe-dewe Ojo waton tumindak nek kuwi ora becik Mergo saiki tresno enenge gor bondo Menang rupo, kalah dupo, aku ora popo  Pancene kowe pabu, nuruti ibumu Jare nek ra Ninja, ra oleh dicinta Opo koyo ngene susahe wong kere? ...
Rungkad;Happy Asmara;Remix Indonesian Koplo;https://open.spotify.com/track/3YQNAI3ZI2Ss3A9fWXx8jQ;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Rungkad, entek-entekan Kelangan kowe sing paling tak sayang Stop mencintaimu, gawe aku Ngelu  Heh? Sek, stop, stop, stop, stop Betul ka kana ta? Sepi tapi iki, ngene iki  (Nge-jazz iki, Hap) Enggak mau aku jazz, aku maunya (Oh, enak, sumpah nge-jazz iki enak) Nge-jazz enak? Tapi sepi  (Terus, piye terusan?) Tak celukne bestie-ku, ya? (Endi?) Bestie! Wiu-wit! Na, manis-manis bestie-ku, ta? (Oh, iyo iki)  Ini ada Mas Darso, dan Ardi, betul? One, two, three, go! (Royal Music!)  Mungkin Aku terlalu cinta Aku terlalu sayang, nganti Ra krasa dilarani  ...
Infone Masseehh Ninu Ninu Ninu - Live;Yeni Inka;Remix Indonesian Koplo;https://open.spotify.com/track/13ST1j3gzTiDPAgnLiJHZT;['dangdut koplo', 'lagu jawa'];Safari Record (Infone, Mase) ayo lho, Mase  (Aneka Music, Safari Record)  Nganti ndangak-ndangak, Mase Aku kalah saksembarangane Trus piye infone, Mase? Kadhung jeru tresnaku ning dheke  Sing kana good looking, Mase (Mase) Ning kene mung speke wong kere Terus aku kudu piye? Apa ya kudu cidra selawase?  Tak suguhi ati, dudu kopi Nanging, tega nglarani Tak sanggane dhewe lamun iki Wis ndak kuat, Mase  Ya, ndak mampu aku Dudu spek idamanmu Nuruti karepmu Aku ninu, ninu, ninu (ninu, ninu, ninu) ...
Jaran Goyang;Nella Kharisma;Remix Indonesian Koplo;https://open.spotify.com/track/75OZu8g6qJ3uKSh4n5HeCj;['dangdut', 'dangdut koplo', 'dangdut remix', 'javanese dangdut', 'lagu jawa'];"(Wasek, Bro) Goyang bareng, asek! (DD Star Record) (Uwenak, Dhik) Nella Lovers, stay tune (Bintang Nusantara)  Apa salah dan dosaku, Sayang? Cinta suciku kaubuang-buang Lihat jurus yang 'kan kuberikan Jaran goyang, jaran goyang  Sayang, janganlah kau waton serem Hubungan kita semula adem Tapi sekarang kecut, bagaikan asem Semar mesem, semar mesem  Jurus yang sangat ampuh, teruji, terpercaya Tanpa anjuran dokter, tanpa harus muter-muter Cukup siji solusinya, pergi ke Mbah Dukun saja Langsung sambat, ""Mbah, saya putus cinta!""  Kalau tidak berhasil, pakai jurus yang kedua Semar Mesem namanya, Jaran Goyang jodohnya Cen rada ndagel syarate, penting dilakoni wae Ndang dicoba, mesthi hasil terbukti kasiate gejrot  Dam, du-di-dam, aku padamu I love you, I can't stop loving you ..."
Paijo;Zaskia Gotik;Remix Indonesian Koplo;https://open.spotify.com/track/3YUdPKq3AIwD1K5HIMCWr1;['dangdut', 'dangdut koplo', 'dangdut remix'];Paijo, paijo, ditinggal ke bojone Jarene ra kuat ngragati wedak pupure Paijo, paijo, ditinggal ke bojone Jarene ra kuat ngragati wedak pupure  Paijo mumet ndase Ditinggal bojone Minggat dadi TKW Jare ben akeh duite  Paijo loro ati Disirek bojone Jarene ora kuat Ngragati wedak pupure  Jo paijo, opo kowe ra karoso Sak bendino kowe dadi omongane tonggoh Jo paijo, opo kowe ra isin Saben ketemu konco koncomu kabeh mbatin  Opo mbiyen kowe ora kelingan Naliko ngucap janji pas dadian Jare bakal ngopeni sak lawase ...
Nemen HipHop Dangdut Version;NDX A.K.A.;Remix Indonesian Koplo;https://open.spotify.com/track/0x1pt89JYeC7MPZ2JsFCZS;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Dudu jarak sing gawe awak dhewe pisah Nanging kowe neng mburi meneng-meneng gawe kisah Ana krupuk dipangan panda Remuk, Nda  Pas aku dolan, jebul ketemu kowe ning dalan Kowe konangan gendakan  Ngomonga, jalukmu piye? Tak turutane, tak usahakne Aku ra masalah yen kon berjuang dhewe Sing penting kowe bahagia endinge  Nanging apa walesanmu ning aku? Kowe luwih milih deke Kowe ninggal aku, ninggal tatu Kurang apa lehku mertahanke kowe? Kowe malah ngeboti liyane  Aku kaget ndelok statusmu tangan gandhengan Jelas udu ro aku sik ngancani kowe tahunan Janjimu, janji taek, jare arep tekan tuwek ...
Bojoku Ketikung;NDX A.K.A.;Remix Indonesian Koplo;https://open.spotify.com/track/2a5MukUF8Wouw1K0EmLBAX;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Jangan opo? Jangan kangkung Tempe opo? Tempe koro  Ngopo kok bingung? Bojoku ditikung Popo po ora? Aku ra popo  Aku ra nyongko kowe tego karo konco Jarene konco kenthel Bojoku tok sleding tekel Opo ra ono kimcil liyo sing seneng kowe? Nganti kowe nikung bojone koncone dewe  He, kowe koncoku, sing jarene CSku Nanging nyatane ning mburi kok kowe koyo pabu Mbribik nikung nyiak bojone konco dewe Ora mikir koncone tumindak sak penake  Paitan cangkem lunyu kau merebut pacarku Tusuk dari belakang, ah, mana ku tau Seakan kau arjuna padahal engkau keju Ra ngango sopan santun kau dustai diriku  Sak tenane atiku loro Nanging aku mencoba rapopo ...
Kelingan Mantan;NDX A.K.A.;Remix Indonesian Koplo;https://open.spotify.com/track/3w09eeWmgkLz5BISaqcpgm;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Dhik, kowe mbiyen janji karo aku Nglakoni tresna suci kanthi ikhlas tekan mati Ning nyatane ngapusi, cidra ati iki Netes eluhku, mili deres ning pipi  Dhik, kowe mbiyen janji karo aku (stop, ngapusi!) Nglakoni tresna suci kanthi ikhlas tekan mati (hore!) Ning nyatane ngapusi, cidra ati iki Netes eluhku, mili deres ning pipi  Pancen lara nek kelingan tentang masa lalu Bayangan memang tak seindah kenyataan di hidupku Kelingan awale kita ketemu di sana Berduaan, bermesraan, canda, dan tawa  ...
Apa Kabar Mantan;NDX A.K.A.;Remix Indonesian Koplo;https://open.spotify.com/track/36hZ4BvcFwJqpmQDO2vFq0;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Apa kabar wong sing tau tak sayang? Apa kabar wong sing tau tak gawe nyaman? Susah-seneng janjine bebarengan Ning akhire, kowe lunga ninggal kenangan  Atiku ra bakal serapuh kuwi Masalah percintaan, tak pikir keri Masa lalu ra perlu tak baleni Teka tenang, kabeh uwis tak gawe lali  Hei, apa kabar mantanku sing tau neng atiku? Kelingan ra karo aku sing tau ngisi atimu Mbiyen bubare merga kowe ana sing liyane Waton minggat ninggal lunga aku sing ana ning kene  Tangise ati iki merga kowe sing jalari Bahagiaku hancur ketika tresna iki dibagi Cerita cinta sing tak bangun nganti tiba tangi Terima kasih luka ini, sekian, ku pamit pergi  Apa kabar wong sing tau tak sayang? Apa kabar wong sing tau tak gawe nyaman? Susah-seneng janjine bebarengan ...
Ditinggal Rabi;NDX A.K.A.;Remix Indonesian Koplo;https://open.spotify.com/track/1dNh9PrLF9Vbok1qUy305Y;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Atiku rasane lara Nyawang kowe rabi ro wong liya Nangis getih eluhku, remuk ajur rasaku Kowe tega ninggal aku  Apa iki wis dalane Kudu pisah kelangan tresnane? Kudu kuat atiku, kudu kuat batinku Senajan nyiksa tresnaku  Dhik, apa kowe lali karo sumpah janjimu? Biyen bakal ngancani urip tekan matiku Pancene kowe tega medhot tali asmara Rabi karo wong liya, mblenjani tresnaku nelangsa  ...
ALOLOLO SAYANG;Kalia Siska;Remix Indonesian Koplo;https://open.spotify.com/track/3dMRQLHtSG5XbELKKHyrlx;['dangdut', 'indonesian viral pop'];Gak bahaya tah? Yiha!  Ey, ey, oh, oh Ey, ey, oh, oh Ey, ey, oh, oh Ey, ey, oh, oh  Ey, ey, oh, oh Ey, ey, oh, oh Ey, ey, oh, oh Ey, ey, oh, oh hey!  Tenung mata aku kali ini, sayang Beri aku peluang kedua Bumi, gunung, langit jadi saksi, sayang Takkan ada lagi orang ketiga  Benar itu hanya kebetulan, sayang Bukan sengaja aku nak nakal Mungkin juga ini keturunan, sayang DNA lelaki-lelaki gatal  Penat juga aku memujuk Kau hilang, buat aku terduduk Janganlah marah dan merajuk Dah macam orang kena sampuk  Yang, alo-lo-lo-lo-lo, sayang Ting-ting-tang-ting-tang-ting, sayang ...
Taman Jurug;Denny Caknan;Remix Indonesian Koplo;https://open.spotify.com/track/7d9ThiF3JkDsTtjewk7HLc;['dangdut', 'javanese dangdut', 'lagu jawa'];Solo Taman Jurug pinggir Bengawan Solo  Ning kutha Solo Muda lan mudi Ing Taman Jurug Ing pinggir Bengawan Solo  Muda lan mudi Awan lan wengi Do suka-suka Nanging, aja ngiket janji  Cahya ning bulan Nrajang pucuk ing cemara Angin kang teka Sasat nggawa gendhing tresna  Banyu bengawan Sinorot cahya ning bulan Lir sewu dian Alerap nggugah kenangan  Ngersakne napa Mung sarwo ana ...
Taman Jurug;Happy Asmara;Remix Indonesian Koplo;https://open.spotify.com/track/5H3u24Y3K6FsA4ALXsacHf;['dangdut koplo', 'javanese dangdut', 'lagu jawa'];Hu (Royal Music) iki lo wonge ('syik-asyik)  Yo!  Ning Kutha Solo, mudha lan mudhi Ing Taman Jurug, ing pinggir Bengawan Solo Mudha lan mudhi, awan lan bengi Dha suka-suka, nanging aja ngiket janji  Yuk, sikat (ya, hei, ya-ha)  Cahyaning bulan nrajang pucuking cemara Angin kang teka sasat nggawa gendhing tresna (cium ping dua) Banyu bengawan (cium ping tiga, ja-ja-ja) Sinorot cahyaning bulan (cium ping satu) Lir sewu diyan, alerap nggugah kenangan  ...
Wirang;Denny Caknan;Remix Indonesian Koplo;https://open.spotify.com/track/5Q8VArY6Yk6i0ICWQbUuHQ;['dangdut', 'javanese dangdut', 'lagu jawa'];Sah Jam sewelas bengi aku mbok tinggalna Mbok tolak tanpa sebab sing pasti Nglarani  Aku kadhung sayang Kadhung gadhang-gadhang Lungamu dadi traumaku Ngene men kisah bujangku  Adheme angin wengi teka Ngancani aku kelangan kanca crita Jane namung masalah tresna Tapi kok ya lara  Yen akhire wirang, ben wirang pisan ...
Kisinan 1 & 2;Denny Caknan;Remix Indonesian Koplo;https://open.spotify.com/track/6n2jUIcZiyu05rF3fbA5X5;['dangdut', 'javanese dangdut', 'lagu jawa'];Tiwas tak gondheli tenanan Sayangku wis ora kurang-kurang Jebul mung dadi pelampiasan  Tiwas tak banggakne Tak pamer-pamerke Jebule aku sing dadi badhute  (Sakna, sakna) huh (Tiwas di-posting-posting) Tibake tetep dianggep ora penting Kisinan lo (sikat)  Taun-taunan aku (huh) Wis ngancani sliramu Wis kadhung kenal karo Bapak-Ibu Wis kebacut nyaman ro sliramu  Apa kowe ra ngerti? (Kandhani, ya, Dho) Apa ra ngrumangsani? Yen wis kedaden kaya saiki Kudu piye aku? Bingung ngadhepi  DC Musik, sikat, Dho! (Sikat, yuk, oke)  Tiwas tak gondheli tenanan Sayangku wis ora kurang-kurang Jebul mung dadi pelampiasan ...
Widodari;Denny Caknan;Remix Indonesian Koplo;https://open.spotify.com/track/5IMVoHOlAbwFqdZczgWSs2;['dangdut', 'javanese dangdut', 'lagu jawa'];Tembangan sepeleku Tondo seneng marangmu Kar'na ku terpuruk sendiri dalam hampa Dan kau datang merubah cerita  Aku nemu widodari Motomu kebak pelangi Ho, hadirmu dalam hidupku beriku warna Dari kisah masa lalu yang pernah terluka  Ku pernah terjatuh, ku pernah ditinggalkan Pupus cerita, tinggallah impian ...
Wirang;Guyon Waton;Remix Indonesian Koplo;https://open.spotify.com/track/2cNjYBMsuNELj4oJjYr0bg;['dangdut', 'javanese dangdut', 'lagu jawa'];Sah Jam sewelas bengi aku mbok tinggalna Mbok tolak tanpa sebab sing pasti Nglarani  Aku kadhung sayang Kadhung gadhang-gadhang Lungamu dadi traumaku Ngene men kisah bujangku  Adheme angin wengi teka Ngancani aku kelangan kanca crita Jane namung masalah tresna Tapi kok ya lara?  Yen akhire wirang, ben wirang pisan ...
KISINAN 2;Masdddho;Remix Indonesian Koplo;https://open.spotify.com/track/69xt31HhLvo0foFpM6iaaJ;['lagu jawa'];Kaya-kaya nduweni Wis kadhung sepenuh hati Jebule mung mbaleni Kisinan terulang lagi  ARG Music (ARG Music lo iki) (Sikat, Masdddho) (Ayo, Mase)  Atine sapa sing kuwat Yen mung dadi ladang curhat? Hari-hari rasane kecewa berat  Sapa wong sing ora mangkel? Rasane kaya diserkel Sirah mumet, atine kecewa dobel  Kaya-kaya nduweni Wis kadhung sepenuh hati Jebule mung mbaleni Kisinan terulang lagi ...
Gampil;Guyon Waton;Remix Indonesian Koplo;https://open.spotify.com/track/6T03CN5UVnCGPz3muqvpOz;['dangdut', 'javanese dangdut', 'lagu jawa'];Tak gemateni Ngancani sliramu pas kowe lagi kelara-lara Disiya-siyake karo wong sing tau mbok sayangi Ning sandhingku nganti ilang lara ning atimu  Nganti wis ilang laramu Nganti padhang mendhung ning atimu Padahal aku wis ngerti (aku wis ngerti) Isa ngancani, ra isa nduweni  Mbiyen tak kira gampang Ngelalekne sliramu ning njero pikiranku ...
Anak Lanang - Original;Ndarboy Genk;Remix Indonesian Koplo;https://open.spotify.com/track/4BpYgcqRrKBkb1bOHjAokU;['dangdut', 'javanese dangdut', 'lagu jawa'];Anakku lir bagaskara Gumebyare gawe tentreming ati Pawelinge romo ibu Laku becik tindakna Ojo lali budhi pekerti kang luhur Dadi satria ning bangsa  Biyen omahku gedek Trocoh yen udan bledek Bapak kerjo yen mung ono proyek  Biyen durung kramikan Arep turu adem kanginan Penting saben dino iso mangan  Saiki aku wes gede Iso golek duit dewe Senajan biyen mung iso nyusahke Pak e buk e ngapurane  ...
Bojo Loro;Denny Caknan;Remix Indonesian Koplo;https://open.spotify.com/track/0Yy4fIg8I44UrrUKndUROp;['dangdut', 'javanese dangdut', 'lagu jawa'];Yoo-oo-oo Hoo-oo-oo  Abang biru lampune disko Awak kuru dek, mikir bojo loro Bojo sing enom njaluk disayang Sing tuwo njur wegah ditinggal  Sirah mumet raiso turu Andum tresno dek, ugo andum wektu Mikir butuhe (yo), mikir blanjane (yo) Njur saiki bingung atine ...
Los Dol;Denny Caknan;Remix Indonesian Koplo;https://open.spotify.com/track/4CQdZW0qvq4MqvilSGScEk;['dangdut', 'javanese dangdut', 'lagu jawa'];Los dol, ndang lanjut lehmu WhatsApp-an Cek paket datane, yen entek tak tukokne Tenan, Dek, elingo, yen mantan nakokno kabarmu Tandane iku ora rindu Nanging kangen kringet bareng awakmu  Tak gawe los dol, blas aku ra rewel Nyanding sliramu sing angel disetel Tutuk-tutukno chattingan karo wong liyo Rapopo, aku ra gelo  Kok tutup-tutupi, nomere mbok ganti Firasat ati angel diapusi Snajan mbok ganti tukang las ...
