judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Anomali;rumahsakit;2000s Indonesian Indie;5ee10HJXnAC6G5gEQSoxFw;['indonesian indie', 'math rock'];Tak terlihat Dia kasat Dan raut wajahnya sangat pucat Sungguh heran Bukan setan Dan dia bukan dewi kahyangan Apalagi Dini hari Selalu datang dalam mimpiku  Ternyata... Dia... Gadis...  (Uuu...) Yang bermata hitam kelam berbinar (Uuu...) Dan bersayap anomali  ...
Utopia;Homogenic;2000s Indonesian Indie;5ANm4ELEu0aTWHiDp2Ve1O;['indonesian indie'];Kulihat dunia berputar lagi Warna warni terindah menyinari bumi  Nananaa kujelang hari, kujelang mimpi ...
Gosip;Agrikulture;2000s Indonesian Indie;0FT5K5fwfpVM82ABe3m7WC;['indonesian indie'];Mulut bungkam aib terungkap Pasang senyum tapi kau muak Bertingkah bagai malaikat Tapi nekat  Mau tau, tau kau mau Tak seharusnya kau tau Tanpa malu terus kau buru Berita baru, makin seru  Gosip Gosip  Mulut bungkam aib terungkap (Gosip) Pasang senyum tapi kau muak (Gosip) Bertingkah bagai malaikat Tapi nekat  Mau tau, tau kau mau (Gosip) Tak seharusnya kau tau (Gosip) Tanpa malu terus kau buru Berita baru, makin seru  ...
Kaktus;The Sastro;2000s Indonesian Indie;7gBBJDf4sZZnWAjN7VHb0S;['indonesian indie', 'indonesian indie rock'];Tempat kenangan tercipta Dari baris senja terkunci Tiba di kota yg sama Berbicara terpaku tak terdengar suara Berat nafasku terikat, Salemba menyimpan jiwa Beku rintik hujan Mengurung kenangan  Tajam tatapan matamu ...
Rasuna;The Sastro;2000s Indonesian Indie;53osj6QMqLcS0hri9bcrsz;['indonesian indie', 'indonesian indie rock'];Ku hanya berbicara sendiri Bicara dan tak kembali Menebar racun dihati Masihkah tersesat dalam tawa Kemana angin menerpa? Terhempas menjelang kau tiba  Tak dapat selalu Bersama sesaknya caramu Jawablah karena ku tak tahu Siapakah bayang dirimu  Biarkan diriku mencoba Berjalan melintas dunia Bebaskan mulutmu bicara Biarkanlah kita berjumpa  Biarkanlah ku menunggu Tibanya senyum sesakmu ...
Elora;Pure Saturday;2000s Indonesian Indie;0DMbwy5deHkhbYwnC3FUv6;['indonesian indie'];Tiada lagi yang kuinginkan Lebih dari yang kau berikan Tak pernah terhenti Seakan datang tanpa kuminta Selalu ada saatku butuhkan  Apa gerangan yang terlihat ...
Kosong;Pure Saturday;2000s Indonesian Indie;0bwy5RyhiWUVMXRt4MOVFA;['indonesian indie'];Coba untuk ulangi Apa yang terjadi Harap 'kan datang lagi Semua yang pernah terlalui  Bersama alam menempuh malam Walau tak pernah ada kesempatan Terjebak dalam jerat mengikat Namun tekad nyatakan bebas  Temukan diri di dalam dunia Tak terkira Semua mati dan menghilang ...
Lari 100;The Sastro;2000s Indonesian Indie;73X5FjXQtQHPCnZGc8UJxd;['indonesian indie', 'indonesian indie rock'];Lari 100 di kota ini Lepaskan diri hindari waktu Lari 100 di sore ini Larikan diri dari nafsu  Lari 100 menembus waktu Memutar jalan kehidupanku Diam sembunyi di senja biru Takkan peduli kala sesuatu  Satukan langkah, diami masa ...
Memento Mori;Everybody Loves Irene;2000s Indonesian Indie;4h1V3EVBYFin06loiFlWfK;['indonesian shoegaze'];What can you do if life turns into blue? There's nothing you can do Oh yes, it's true  You just sit along with alcohol Bugs in the head flew like waterfall Sleep along under the night birds' song Dream and dream but everything just come and go ...
Pergi Tanpa Pesan;Sore;2000s Indonesian Indie;0T7L8DpNVxmWxuZLe1z6Ei;['indonesian folk pop', 'indonesian indie', 'indonesian indie pop'];Jauh perjalanan Mencari intan pujaan Aduhai Di mana puan? Mengapa pergi Tanpa pamitan?  Lembah kuturuni Bukit nan tinggi kudaki Aduhai Tak kunjung jumpa Mengapa hilang ...
Kau Di Sana;The Adams;2000s Indonesian Indie;1MOaMLSFFacwMlt4hjB5Bj;['indonesian alternative rock', 'indonesian indie', 'indonesian indie rock'];Hei, di manakah engkau gerangan? Tiada kabar berita Kucari engkau, ku gelisah Ya, ya, ya, ya  Oh, tadi kau keluar rumah Dan tidak bersama teman Khawatir nanti di jalan Karena baru kusaksikan ...
