judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Waiting For You;Indische Party;Indie Rock Indonesia;https://open.spotify.com/track/1JPCdPcrQsYsAspPa7vOvN;['indonesian indie'];if you want me why don't you call me if you miss me why wont you say if you want me why dont you just say to me i will be waiting, always be waiting for you always be waiting ... if you want me why don't you call me pride will only gonna hurt yourself ...
Tipu Daya;The Panturas;Indie Rock Indonesia;https://open.spotify.com/track/4kJD28mifEaBrPXXHZ3re7;['indonesian indie'];Satu jengkal belati Siap mencabik nadi Pecundang di perantauan Gelar dia hari ini  Dirundung kenyataan Fakta yang mencengangkan Rusak perangai yang dia ciptakan Boyak sudah, citra berantakan  Melayang, bak camar menembus awan Bayangkan sanjungan harum semerbak mawar  ...
Di Padang Lumpuh;.Feast;Indie Rock Indonesia;https://open.spotify.com/track/0u7Y9O9zcLRsmjK9idr83c;['indonesian indie'];"Siapa siap meninggal? Siapa siap ditinggal? Siapa tahu harga perubahan tapi tak siap bertemu ajal? Kita banggakan yang dulu saja Bakar ban, tutup jalan, lempar segala Bicara dengan megafon sampai berbusa Anti-kritik hampir sama dengan Istana  Nama demi nama jadi senjata Tiap kali ditanya ""Kau tahu apa?"" Berdiri di atas pendapat orang mati Tak bisa berlari dengan mulut sendiri  Hiduplah tanahku, negeriku, rumahku Bangsa para korban Gala raya bumi digdaya ..."
Dalam Hitungan;.Feast;Indie Rock Indonesia;https://open.spotify.com/track/58ourzCt3VFuymu022tK38;['indonesian indie'];"Aku tak berguna jika tak diukur angka Bertobat di media, Tuhan pasti salah sangka Mimpi butuh dana, ""Engagement rate-mu berapa?"" Terka jarak berita, tragedi milik siapa?  Memahat citra sesuai standar-Nya Surga buka cabang, kita semua pialang Seratus ribu per sepuluh Giga(byte) Akhirat yang adil, semua orang berwenang  Sekarang semua Tidur tenang Cek lagi besok pagi Keselamatan  Kita membangun bersama Tuhan yang baru Dunia yang berani ..."
Pancarona;Barasuara;Indie Rock Indonesia;https://open.spotify.com/track/49XXrWxrmBU34mNMpxsSfG;['indonesian indie', 'indonesian indie rock'];Melarutkan anganku Hati yang meninggalkanmu Membiru, membisu Mereka lambat laun  Kan merasa tak kuasa Menahan geram batinmu Angkasa, samudra Terhampar jawaban  Kau mulai meragu akan isi hatimu ...
Atom;Glaskaca;Indie Rock Indonesia;https://open.spotify.com/track/32tz3G0WzWEm2bUbW6pgyw;['indonesian indie rock'];Turunkan pandangan Merenungi jejak yang sempat megah Terpahat di atas pasir Tetap tersapu ombak berdesir  Tak sempat terbayangkan Pusat pusaran adalah khayalan Semua yang terekam hilang temaram ...
Hagia;Barasuara;Indie Rock Indonesia;https://open.spotify.com/track/1xdvyDZZLVzDwLDU85ePBn;['indonesian indie', 'indonesian indie rock'];Sempurna yang kau puja Dan ayat-ayat yang kau baca Tak kurasa berbeda Kita bebas untuk percaya  Sempurna yang kau puja Dan ayat-ayat yang kau baca Tak kurasa berbeda Kita bebas untuk percaya  Sempurna yang kau puja ...
Sendu Melagu;Barasuara;Indie Rock Indonesia;https://open.spotify.com/track/0mD2oRksOCjlfqr3snU96p;['indonesian indie', 'indonesian indie rock'];Semua yang kaurindu Semua menjadi abu Langkahmu tak berkawan Kau t'lah sia-siakan  Waktu yang kautahu Waktu yang berlalu Ingatmu kau merayu Ingatnya kau berlalu  Sendu melagu Sendu melagu Sendu melagu  ...
Reaktan;Zat Kimia;Indie Rock Indonesia;https://open.spotify.com/track/6rCFDbq5RdQvg8qrIj1LH3;['bali indie', 'indonesian indie', 'indonesian indie rock'];Di semesta (Di semesta) Ada kita (Ada kita) Manusia (Manusia) Bagian darinya Selalu bereaksi Bersama dia  Semesta 'kan mencari Cara 'tuk wujudkan Buah vibrasimu Semesta bereaksi Bersamamu  Beri dia Yang terbaikmu Karena dia ...
Twenty Something;The Schuberts;Indie Rock Indonesia;https://open.spotify.com/track/70D2DDWYoD1gTpO2WfRStJ;['indonesian indie rock'];"Bodies of the world of polyphonic Scared by the holy matrimony We're in a verge of something Smashed young and, twenty something  Foul-mouths and crystal hearts all around Loud cheer and awkward eyes, saying that ""Careful, make no mistakes, babe"" ..."
Telenovia;Reality Club;Indie Rock Indonesia;https://open.spotify.com/track/0HA0Z2c9zzDB5WrpngtqxY;['indonesian indie'];All along the west, we look to the east The answer's there in silhouettes But silver's all above our heads  All along we were addicted To the kind of shapes our pain afflicted Wresting till the monochrome moonlight It's a shade that we will never be  I know I'm wasting time by leaving you behind I know Couple weeks ago you were so vivid in my mind  And when I wake up tomorrow, will I see another dawn? As the days turns so hollow, ...
Belalang Sembah;.Feast;Indie Rock Indonesia;https://open.spotify.com/track/73aE2L4Y6Jt76GW1HXnAvR;['indonesian indie'];Kusimpan tubuhmu Dalam kantong kiriku Setiap saat kulit ini hendak begesekan Keringat bertemu saat jari ke kanan Tak percaya semua yang kulihat dari layar, hmhmm Kecuali apa yang keluar dari milikmu Yang hakiki hanya tokoh profil lekukmu  Namun sabun kita berlumuran Dan tubuhmu dibalut hal berbeda tiap malam Saat ini ku masih figuran muram  Tapi jadikanku Belalang sembah ...
Timur Jakarta;Purpla;Indie Rock Indonesia;https://open.spotify.com/track/5jbEHi5ZEFi2Jba1r1jLJG;['indonesian indie rock'];Sore ini ku mengarungi hari Melintasi debu-debu pembangunan Terbesit hari-hariku di timur Jakarta yang takkan bisa terlupa  Semua terasa tak jauh berbeda Kalimalang setia dengan warnanya Berdamping dengan para pengendara Nostalgia pun bawa ku lebih dalam  Oooh, di timur Jakarta aku dan kawan-kawan ku beranjak dewasa Oooh, di timur Jakarta ku belajar bersama tuk mengarungi dunia ...
Sandiwara;Midnight Fusic;Indie Rock Indonesia;https://open.spotify.com/track/6P303Kjk0CWRtDU2ZjBzar;['malaysian indie'];Bercanda Tiada habis, bertukar jiwa Tertawa Hingga pagi, tenangkan resah Tak perlu  Bersedih Kali ini kita 'kan kenang Cerita Hari ini 'tuk masa datang Tak perlu  Sendiri, gulana Menangis, merana  Dan bila ...
Tafsir Mistik;The Panturas;Indie Rock Indonesia;https://open.spotify.com/track/0aPepMh9otBMbV4xKmiRtq;['indonesian indie'];Wahai setan yang bersembunyi di antara makna Dan tak mempan diusir dengan ruqyah Merasuki bangunan kepala Dan mengendap hingga jadi lumrah  Ruang khayal yang telah kau buka Beri pembenaran pada dosa-dosa Manusia yang takabur neraka Dan coba ciptakan swanirwana  ...
Pulang, Kembali;L'Alphalpha;Indie Rock Indonesia;https://open.spotify.com/track/3ZqDDAJ5XKh3gkwLE6Q4XS;['indonesian folk', 'indonesian indie'];Setelah sekian lama Kukejar mimpi yang sederhana Hari-hari yang t'lah kulalui Hadapi rintang yang tak sederhana  Dalam lelah aku teringat Akan waktu yang kurindukan Tempatku pulang dan kulabuhkan Segala gundah yang kurasakan  Dan ketika sudah tiba waktuku Menuju pulang Kunantikan setiap senyum wajahmu ...
Konservatif;The Adams;Indie Rock Indonesia;https://open.spotify.com/track/7qUkZhXym0LCTdcmwhGO3b;['indonesian alternative rock', 'indonesian indie', 'indonesian indie rock'];Siang kusaksikan engkau terduduk sendiri Dengan kostummu yang berkilau Dan angin sedang kencang-kencang berhembus Di Jakarta  Dan aku 'kan berada di teras rumahmu Saat air engkau suguhkan ...
Yang Patah Tumbuh, Yang Hilang Berganti;Banda Neira;FOLK /INDIE INDONESIA;https://open.spotify.com/track/6Rd4ep779v8CjlFVhaHrNX;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Jatuh dan tersungkur di tanah aku Berselimut debu sekujur tubuhku Panas dan menyengat Rebah dan berkarat  Yang... Yang patah tumbuh, yang hilang berganti Yang hancur lebur akan terobati Yang sia-sia akan jadi makna Yang terus berulang suatu saat henti Yang pernah jatuh 'kan berdiri lagi Yang patah tumbuh, yang hilang berganti  ...
Lara;Dialog Senja;FOLK /INDIE INDONESIA;https://open.spotify.com/track/46JZfTdDzyiMlMZKqku2Qn;['indonesian folk', 'indonesian indie'];Ketika senja datang Ku merasa setengah diriku menghilang Bagaikan tak berdosa Kau hancurkan rasa yang selama ini kutanam  Saat semuanya telah pergi Bayangmu kembali mengisi Entah apa yang kau mau Ku tak berhak lagi 'tuk mengungkit kembali  Menghapus tinta yang pernah kau lukis di kanvas hatiku Merobek semua bayangan yang tampak di relung sukmaku ...
Bekas Luka;Dialog Senja;FOLK /INDIE INDONESIA;https://open.spotify.com/track/0gQYTx2gb8fUHr9rPwBWSV;['indonesian folk', 'indonesian indie'];Semua kelaraan ini terus berlanjut Musim pun telah berganti Karang pun terkikis menjadi pasir Aku tahu semua telah terjadi Kefanaan ini membuatku lemah tak bernyali  Lantunan nada Merasuk sukma Fana membawa Luka lama  Lupakan indah Hilangkan semua Semesta pun rela Menerima  Seperti malam Heningkan ramainya dunia ...
Heart In a Cup;Garamerica;FOLK /INDIE INDONESIA;https://open.spotify.com/track/4vWCcSVze8kpmrdUJvr7xQ;['indonesian folk', 'indonesian indie'];You will not know what I'm fighting for You will not see feel what I'm searching for 'cause your eyes are the air runs through my lungs  I will not know what you want from me We both won't hold fate to the same road 'cause your eyes are the air runs throgh my lungs ...
Sebagai Kawan (Menampilkan Jeremia Kimosabe);Banda Neira;FOLK /INDIE INDONESIA;https://open.spotify.com/track/5zprFhlIfAoOJZ8MzYqO8v;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Jangan berdiri di depanku Karena 'ku bukan pengikut yang baik Jangan berdiri di belakangku Karena 'ku bukan pemimpin yang baik Berdirilah di sampingku Sebagai kawan Kawan Kawan  Kawan Kawan ...
Esok Pasti Jumpa (Kau Keluhkan);Banda Neira;FOLK /INDIE INDONESIA;https://open.spotify.com/track/6tGbCGNv2jxMSqfQ7pxo17;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Du-du-du-du-du-du-du-wei, wei  Kau keluhkan awan hitam Yang menggulung, tiada surutnya Kau keluhkan dingin malam Yang menusuk hingga ke tulang  Hawa ini kau benci Dan kau inginkan 'tuk segera pergi Berdiri angkat kaki Tiada raut riangmu di muka Pergi segera  Hu, hu, hu-uh Hu, hu, hu-uh Hu, hu, hu-uh Hu, hu ...
Malam Jatuh Di Surabaya;Silampukau;FOLK /INDIE INDONESIA;https://open.spotify.com/track/6OAz55LXyPBdZhaxE761Mi;['indonesian folk', 'indonesian indie', 'surabaya indie'];Gelanggang ganas 5:15 Di Ahmad Yani yang beringas Sinar kuning merkuri Pendar celaka akhir hari Malam jatuh di Surabaya ...
Sampai Jadi Debu (Menampilkan Gardika Gigih);Banda Neira;FOLK /INDIE INDONESIA;https://open.spotify.com/track/0ROj512WvJ1eqeELd7MEdJ;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Badai Tuan telah berlalu Salahkah ku menuntut mesra? Tiap pagi menjelang Kau di sampingku Ku aman ada bersamamu  Selamanya Sampai kita tua ...
Senja di Jakarta;Banda Neira;FOLK /INDIE INDONESIA;https://open.spotify.com/track/7jZsrQkxnhsnPRlgWiQxLH;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Bersepeda di kala senja Mengejar mentari tenggelam Hangat jingga temani rasa Nikmati Jakarta  Bersepeda keliling kota Kanan kiri, ramai jalanan Arungi lautan kendaraan uwo oh Maafkan Jakarta Parapa, parapa, parapa, parara ...
Sementara (Live);Float;FOLK /INDIE INDONESIA;https://open.spotify.com/track/4RWsdx5N1JpprNlovU7dOL;['indonesian folk', 'indonesian indie'];Sementara Teduhlah hatiku Tidak lagi jauh Belum saatnya kau jatuh  Sementara Ingat lagi mimpi Juga janji-janji Jangan kau ingkari lagi  Percayalah hati Lebih dari ini Pernah kita lalui Jangan henti disini  Sementara Lupakanlah rindu ...
Bersenjagurau;Senar Senja;FOLK /INDIE INDONESIA;https://open.spotify.com/track/3FyODfVAL5huAUqd7FhlTP;['indonesian folk', 'indonesian indie'];Uh-uh-uh, uh-uh-uh Ah-ah-ah  Langit senja, bawa aku Bermain bersama di hari yang cerah Kicau burung, bernyanyilah Temani hangatnya, senyuman indahnya  Lupakan gundahmu ...
Dialog Hujan;Senar Senja;FOLK /INDIE INDONESIA;https://open.spotify.com/track/6ZjfVru61QLpKl0gQ8JSmT;['indonesian folk', 'indonesian indie'];Bicara rindu Bicara haru Luangkan ruang imajimu  Bernyanyi merdu Bernyanyi sendu Bebaskan birunya hatimu ...
Semoga, Ya;Nosstress;FOLK /INDIE INDONESIA;https://open.spotify.com/track/6wHnwqvtNdQicSPTTkYRQN;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Semoga, ya, hari ini Lebih baik dari hari kemarin Yang lewat begitu saja Tanpa lakukan apa-apa  Semoga, ya, pagi ini Lebih cerah dari pagi kemarin Mungkin bisa bangun lebih dini 'Tuk bergegas siapkan diri  ...
Mewangi;Banda Neira;FOLK /INDIE INDONESIA;https://open.spotify.com/track/0w6iO73gRXnjA4xhxOED4H;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Riuh rasa diembannya Melewati hari Menyeruak Mengumbar wewangi ...
Pegang Tanganku;Nosstress;FOLK /INDIE INDONESIA;https://open.spotify.com/track/6xHRfpo0kMRNuZ3v1e3xYF;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Pegang tanganku Hentikan tawamu sejenak Sudah terlalu banyak 'tuk senang Sudah saatnya merenung dan bersyukur  Oh, indahnya menjalani denganmu Oh, nikmatnya bersamamu Tapi kita harus mulai mengerti Tapi kita harus mulai batasi Kar'na, kar'na, kar'na  Indah itu tak selalu ada Senang itu sementara Jika senang, jangan terlalu Jika sedih, jangan terlalu  ...
Pulang;Float;FOLK /INDIE INDONESIA;https://open.spotify.com/track/5Ge3e6dV4wsae8lDQQq8PY;['indonesian folk', 'indonesian indie'];Dan lalu Rasa itu tak mungkin lagi kini Tersimpan di hati Bawa aku pulang, rindu Bersamamu  Dan lalu Air mata tak mungkin lagi kini Bicara tentang rasa Bawa aku pulang, rindu Segera ...
Puan Kelana;Silampukau;FOLK /INDIE INDONESIA;https://open.spotify.com/track/31VumPyqGjXeqYDQRy90y0;['indonesian folk', 'indonesian indie', 'surabaya indie'];Kau putar sekali lagi Champs-Élysées Lidah kita bertaut à la Française Langit sungguh jingga itu sore Dan kau masih milikku  Kita tak pernah suka air mata Berangkatlah sendiri ke Djuanda Tiap kali langit meremang jingga Aku 'kan merindukanmu  Ah, kau puan kelana Mengapa musti ke sana? Jauh-jauh puan kembara Sedang dunia punya luka yang sama  ...
When You Love Someone;Endah N Rhesa;FOLK /INDIE INDONESIA;https://open.spotify.com/track/1HT7YpdOHJJBHLOdJMuksc;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];I love you but it's not so easy to make you here with me I wanna touch and hold you forever But you're still in my dream And I can't stand to wait 'til night is coming to my life But I still have a time to break a silence  When you love someone Just be brave to say that you want him to be with you When you hold your love Don't ever let it go Or you will lose your chance To make your dreams come true  I used to hide and watch you from a distance and I knew you realized ...
