judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
Berita Kehilangan;.Feast;Indie galau;https://open.spotify.com/track/1OGXIoBfCR3vQSgcMY9Or4;['indonesian indie'];Badanku terkujur kaku Bentuk malang melintang Tertutup mataku namun cahaya semakin terang Jiwaku mengambang tinggi terus melayang-layang Nyawaku dirampas namun kita yang jaya perang  Biarkan aku pergi dengan tenang Bunda kali ini saja jangan menangisi jasadku Namaku abadi Kebencian takkan pernah menang karena  Beberapa orang memaafkan Beberapa yang lain yang membawa Berita kehilangan melalui Perbuatan, perkataan, menyakitkan  ...
Senja dan Mentari;MarcoMarche;Indie galau;https://open.spotify.com/track/4zElRfqUMAbPe4Mx2nU9pI;['indonesian folk', 'indonesian indie'];Damaiku jika kau ada Terpanah busur pada suatu masa Dan berdiri dalam racikan mimpi Biarkan hasrat rengkuh kalbu kita berdua  Bagaikan uhh senja dan mentari Berdua uhh lukiskan pelangi  Inilah yang kita rangkaikan ...
Asmaraweda;Manjakani;Indie galau;https://open.spotify.com/track/7dSfKjys9hJwl6vRAY5tvV;['indonesian folk', 'indonesian indie', 'pontianak indie'];Canda, kala pandangan raut pesona 'Tuk sangkar indah tak biasa Berjumpalitan bahagia Kau menyinar Kau pajang, kau memuja Menderita derita Membentang sayap tak sempurna ...
Bekas Luka;Dialog Senja;Indie galau;https://open.spotify.com/track/0gQYTx2gb8fUHr9rPwBWSV;['indonesian folk', 'indonesian indie'];Semua kelaraan ini terus berlanjut Musim pun telah berganti Karang pun terkikis menjadi pasir Aku tahu semua telah terjadi Kefanaan ini membuatku lemah tak bernyali  Lantunan nada Merasuk sukma Fana membawa Luka lama  Lupakan indah Hilangkan semua Semesta pun rela Menerima  Seperti malam Heningkan ramainya dunia ...
Pegang Tanganku;Nosstress;Indie galau;https://open.spotify.com/track/6xHRfpo0kMRNuZ3v1e3xYF;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Pegang tanganku Hentikan tawamu sejenak Sudah terlalu banyak 'tuk senang Sudah saatnya merenung dan bersyukur  Oh, indahnya menjalani denganmu Oh, nikmatnya bersamamu Tapi kita harus mulai mengerti Tapi kita harus mulai batasi Kar'na, kar'na, kar'na  Indah itu tak selalu ada Senang itu sementara Jika senang, jangan terlalu Jika sedih, jangan terlalu  ...
Romansa Asia Afrika;Garamerica;Indie galau;https://open.spotify.com/track/0TIFOLng3gkt75XHm92ZhQ;['indonesian folk', 'indonesian indie'];hu-uu-uu hu-uu-uu hu-uu-uu hu-uu-uu  hu-uu-uu hu-uu-uu hu-uu-uu hu-uu-uu  Suatu hari di tengah kota Kuberjalan menikmati cahaya sore itu Berteman keramaian Senyum dan tawa Insan manusia mensyukuri alam semesta  hu-uu-uu hu-uu-uu hu-uu-uu ...
Puisi Pagi;MarcoMarche;Indie galau;https://open.spotify.com/track/6oQdkNlb79qg1MH6HPOQ1S;['indonesian folk', 'indonesian indie'];Hujan turun lagi Semesta bersuka dan menari Bintang jatuh lagi Kabulkan puisinya sendiri  Bila tiada waktu 'tuk kembali  Rintik hujan pagi Mengisi relung-relung di jiwa ...
Tentang Rumahku;Dialog Dini Hari;Indie galau;https://open.spotify.com/track/7q8lXVcXKQWFLcZWtsBELP;['bali indie', 'indonesian indie'];Tentang rumahku Di ujung bukit karang yang berbatu Beranda rumahku Tumbuh-tumbuhan liar tak tahu malu  Hm-hm-hm Hm-hm-hm  Tentang rumahku Berbagai macam musim t'lah kurengkuh Jadi saksi bisu Cerita mimpi indah di masa lalu  Yang terlahir ...
Rindu;Dengarkan Dia;Indie galau;https://open.spotify.com/track/6Fldcb48M743FktYimcWPI;['indonesian pop'];Kopi ini tak seperti biasa Terasa lama waktu tanpanya Terbiasa bersama membuat tersiksa Aku disini bermimpi bertemu Bersama mu  Rindu, mengapa datang selalu Rindu, aku tak sanggup ...
Mawar Jingga;Juicy Luicy;Indie galau;https://open.spotify.com/track/3FRwkq2qSm1zeI828c9cVe;['indonesian pop'];Mengapa kita ditakdirkan berjumpa? Padahal kita takkan mungkin ke sana Ke tujuan sama, bertemu di tengahnya Menunggu yang kutahu sia-sia  Kupetik bunga mawar warna jingga Hanya semata senyum kau dibuatnya Tak sadar 'kan durinya terluka di akhirnya Mencinta tanpa tahu akibatnya ...
Amin Paling Serius;Sal Priadi;Indie galau;https://open.spotify.com/track/1q1dsfckKMgjfr8DfdeKfs;['indonesian pop', 'malang indie'];Aku tahu, kamu lahir dari Cantik utuh cahaya rembulan Sedang aku dari badai marah riuh yang berisik Juga banyak hal-hal yang sedih  Tapi menurut aku, kamu cemerlang Mampu melahirkan bintang-bintang Menurutku, ini juga kar'na hebatnya badaimu Juga kar'na lembutnya tuturmu  'Tuk petualangan ini Mari kita ketuk pintu yang sama Membawa amin paling serius Seluruh dunia ...
Rasa & Karsa;Figura Renata;Indie galau;https://open.spotify.com/track/5k8QGcDjSx8Bv6P25H6NFU;['indonesian folk', 'indonesian folk pop', 'indonesian indie', 'semarang indie'];Dan waktu ku tak lama Semoga bisa bermakna Untuk semesta Tua  Renta Senja  Sisa perih jemari Mendamba hujan Kala Oktober Masih tersisa jua Rasa pelupuk lara  ...
Hujan Di Balik Jendela;Senandung;Indie galau;https://open.spotify.com/track/1fgskANO281gUdRWOm4Mtw;['indonesian folk'];Muram, langit malam ini Berjatuhan ribuan kenangan  (Hu-uh, hu-uh-uh)  Malam seketika bisu Bertaburan aroma tubuhmu  Jendela berembun, kamu ada  Tak berkedip, mata berbisik Isyaratkan rindu yang dalam kepadamu ...
Lantas;Juicy Luicy;Indie galau;https://open.spotify.com/track/1ZPVEo8RfmrEz8YAD5n6rW;['indonesian pop'];Lima hari sudah kurindu Tak bisa ku menghubungimu Kau sedang dengan dirinya, sedang kita rahasia Kapankah kau ada waktu sembunyi untuk bertemu?  Baru kausapa, ku tersipu Kaupuji, lupa amarahku Karena kau paling tahu cara lemahkan hatiku Walau tak ada yang pasti, yang kauberi hanya mimpi  Lantas mengapa ku masih menaruh hati? Padahal ku tahu kau t'lah terikat janji Keliru ataukah bukan? Tak tahu Lupakanmu, tapi aku tak mau  Oh-wo ...
Jemari;Juicy Luicy;Indie galau;https://open.spotify.com/track/0rut2ibZ8jKEnXL4JncWJG;['indonesian pop'];Akhir bahagia masih kunantikan Bukan sekedar hangatnya angin harapan Di tengah mesra kau dan dia, ku berada Kau enggan berjanji tapi tak mau pergi  Ribuan kata percuma Cintamu dalam aksara Kehadiranmu sangat ku rindu Kemarilah kasih  Jangan buat ku bermimpi Lalu hilang dan kau pergi Ku tak butuh kata sayangmu Yang hadir hanya lewat jemari houo, haa ...
Resah Jadi Luka;Daun Jatuh;Indie galau;https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb;['indonesian folk pop'];Ku menemukanmu saat ku terjebak Di situasi yang membuatku resah Kau merangkulku di saat yang lain menindasku Ingin rasanya aku selalu bersamamu  Tapi mengapa tiba-tiba seakan kau pergi? Melepas rangkulanmu dan berhenti melindungiku tanpa sebab Mungkin alam semesta tak menerimanya Dan waktu tak memberi kesempatannya ...
Terlalu Tinggi;Juicy Luicy;Indie galau;https://open.spotify.com/track/4GHzE0rDsSkbj6V6UXZTLc;['indonesian pop'];Ikatkan padaku Tali benang terpanjang Agar 'ku bisa kau terbangkan Sejauh yang kamu mau  Angin kencang Bawakan kesenangan Dapat buatmu terbangkanku Sejauh yang kamu mau  Dengan senang kau terbangkan aku Terlalu tinggi Terlalu tinggi  Di atas awan kunikmati dua sisi Indah tebang terlalu tinggi Takut jatuh, terlalu jauh  Semakin tinggi ...
Blue Jeans;GANGGA;Indie galau;https://open.spotify.com/track/4kfjA6WfgKBt7I7YKuDCkU;['indonesian lo-fi pop', 'indonesian pop', 'indonesian singer-songwriter'];Calling you late at night Talking 'bout nothin' But we're always laughing These dumb conversations They raise my affections Those were the good times And I miss the old times  Have I told you lately That I miss you badly  Sometimes I wish That I could still call you mine Still call you mine Now all I've got is ...
Sudah - Story of Kale - Original Motion Picture Soundtrack;Ardhito Pramono;Indie galau;https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue;['indonesian indie', 'indonesian jazz', 'indonesian pop', 'jazz pop'];Sudah Sudahi semua bicara Ku ingin segera berdua Dan pagi menjelang Melahirkan mentari pagi, dan...  Sudah Sudahi semua prasangka Dunia, berputarlah saja Rekam peristiwa Yang takkan terulangi lagi, dan... ...
I Just Couldn't Save You Tonight - Story of Kale - Original Motion Picture Soundtrack;Ardhito Pramono;Indie galau;https://open.spotify.com/track/5AkV53fo1u01mi8r22JNeF;['indonesian indie', 'indonesian jazz', 'indonesian pop', 'jazz pop'];Living with something that I couldn't see And somehow fade internally If you came a long way to get to know me And maybe it's just meant to be  Come here, I just found a new recipe The flower, the bricks and the sea My intuition says you will like me And I don't know where should I be  And maybe you wanna be a star It may seem you wanna be in love ...
bitterlove;Ardhito Pramono;Indie galau;https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K;['indonesian indie', 'indonesian jazz', 'indonesian pop', 'jazz pop'];There is bitter in everyday But then I feel it That you would be the only one Well sometimes, it doesn't have to be so sure The sweetest love can be so hard to find  We'll be better, in every way But, then I would go to be in other space Sometimes, the bitter of love can be so good It's like a coffee with a rainbow's mood  Sometimes you feel off, but sometimes you're feeling right ...
Sendiri;Kerabat Kerja;Indie galau;https://open.spotify.com/track/3JTYBwkG6kDfnLh6m292mj;['bandung indie'];Ku tak peduli dengan lama hubunganmu Berapa lama, sungguh aku tak peduli Aku tak suka saat kau sebut namanya Di hadapanku ingin kubungkam mulutmu  Usah khawatir kepadaku Biarkanlah kusayang sendiri ...
Tak Terbaca;Juicy Luicy;Indie galau;https://open.spotify.com/track/3Zo3daLfpwdTzdIW6gBER1;['indonesian pop'];Telan dulu malam yang penuh rindu Bungkam semua jalan hati kecilku Lewatkah aku di sela fikiranmu Di lamunanmu  Simpan kau di dalam mimpi indahku Karna kau tak datang dalam hidupku Berjalan kuterima kenyataan Kau yang tak sayang  Mendengar cerita, kau kini bahagia 'Ku hanya bisa tersenyum mendengarnya ...
Siapa Tahu;Juicy Luicy;Indie galau;https://open.spotify.com/track/2CDJAmUIkgPVbVMQYwYlxL;['indonesian pop'];Mungkin kau masih bertanya Untuk apa kusimpan semua Buku cerita yang engkau suka Masih tersimpan di sana  Mungkin kau tak akan menyangka Masih kunyanyikan lagu kita Lagu cinta yang pernah kita percaya itu tentang kita  Sejauh berjalan masih kutunjukkan Arah pulang ke pelukanku Apa pun kusimpan 'Kan ada harapan Siapa tahu kau datang ...
Halu;Feby Putri;Indie galau;https://open.spotify.com/track/2dTIJVE0stqTvrhbpf7fFw;['indonesian pop'];Senyumanmu yang indah bagaikan candu Ingin t'rus kulihat walau  Ku berandai Kau disini Mengobati rindu ruai  Dalam sunyi Ku sendiri meratapi Perasaan yang tak jua di dengar  Takkan apa Bila rasa ini tumbuh sendirinya  ...
L;Hal;Indie galau;https://open.spotify.com/track/66SBpMfdxpe7B2UF0hq4DR;['indonesian folk'];Sungguh tak terasa Sudah tujuh tahun Rotasi waktu hidupku  Binar mata yang membiru Hari-hari yang lesu Aku menunggu kamu  Selalu aku lihat belakang punggungmu Di saat kaulihat belakang punggung pria lain Menunggu kau menoleh dan berlari ke arahku Dan memelukku seerat-eratnya  Sudah aku coba ...
Runtuh;Feby Putri;Indie galau;https://open.spotify.com/track/6Hii26x3qDErVitnGW8QtO;['indonesian pop'];Ku terbangun lagi Di antara sepi Hanya pikiran yang ramai  Mengutuki diri Tak bisa kembali 'Tuk mengubah alur kisah  Ketika mereka meminta tawa Ternyata rela tak semudah kata  Tak perlu khawatir, ku hanya terluka Terbiasa 'tuk pura-pura tertawa ...
Melawan Hati;Fiersa Besari;Indie galau;https://open.spotify.com/track/4ZkbziGKPCvWPYnu6dzfgl;['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk'];Jam dua pagi dan aku masih terjaga Ingin menghubungimu tapi tidak tahu  Harus berkata apa? Sial, kau racuni pikiran Kita dipisahkan keadaan  Ku menampar diri sendiri, agar cepat Kembali ke bumi dan melupakan semua  Kesendirian ini menyiksa diriku perlahan Kita dipisahkan kenyataan ...
Langit Favorit;Luthfi Aulia;Indie galau;https://open.spotify.com/track/3wFWiWUWoOSIDs6gRnrTge;['indonesian folk pop', 'indonesian pop'];Binar di matamu Kembali luluhkan hatiku 'tuk jagamu Merangkai kembali Alur kisah yang t'lah lalu dan terkubur kecewa  Mungkinkah berakhir bahagia? Jalani cerita bersama  Tatap kedua mataku Hapuskan ragu, labuhkan hatimu ...
Perih;Senja;Indie galau;https://open.spotify.com/track/4OsuW1n76HSDXdE1FB0hTL;['yogyakarta indie'];Waktu perlahan menuntunku Berjumpa lagi denganmu Seseorang yang dulu Bersamaku  Takdir tak ingin kita bersatu Kini kau bersamanya Tak ada ruang untukku Di hatimu  ...
Rehat;Kunto Aji;Indie galau;https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm;['indonesian indie', 'indonesian jazz', 'indonesian pop', 'indonesian singer-songwriter'];Serat-serat harapan masih terjalin Suaramu terdengar masihlah nyaring Dan bergema di ruang-ruang hatimu  Tenangkan hati Semua ini bukan salahmu Jangan berhenti Yang kautakutkan, takkan terjadi  ...
Edelweiss (Feat. Vica);Fiersa Besari;Indie galau;https://open.spotify.com/track/3AF9gPYhMqW66A2wicWoql;['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk'];Tenggelam memburai mimpi Sinarnya yang hampir padam Terpapah dan tanpa arah Biarkan harapan musnah  Hening membersit makna Tangisan yang tak terlihat Menuntun jejak yang rapuh Tinggalkan perih tersisih ...
keepyousafe;Yahya;Indie galau;https://open.spotify.com/track/7CB8epyUjN9ZbVHTU712ti;['indonesian lo-fi pop'];I can't show you how to love yourself But I promise you I'll be the one by your side I won't tell you the truth about love It's so difficult for me Babe, I don't want you to get hurt  When I first met you I knew that we can be Together forever Night we spent so long Until you're asleep On my lip ...
Sedikit Keluh Malam Ini;Elegi;Indie galau;https://open.spotify.com/track/4MUN2Hc6m1kJZjfaUwh8zA;['indonesian folk'];Malam seperti terlalu lelah Rembulan pun terlihat kelabu Dingin pun datang menjemputku Memelukku  ...
Rindu Yang Kita Tangisi;Elegi;Indie galau;https://open.spotify.com/track/5Ft5O8qfV29kN76lmgejn1;['indonesian folk'];Kita bertemu lagi akhirnya Di dua kursi dan satu meja di tengah kita Aku ingat pertemuan terakhir kita Sedang bertengkar hebat Lalu diam tak bicara  Tak ada kata maaf yang terucap Pun selamat tinggal tak pernah terdengar Hanya ada kata cukup sudah Lalu pergi saling membelakangi diri Menoleh untuk terakhir kali Tak kita lakui benci memeluk diri  Namun masing-masing kamar kita Telah menjadi saksi ...
naradira;Luthfi Aulia;Indie galau;https://open.spotify.com/track/1MdmFDWh4mOgnD5KdUuwfh;['indonesian folk pop', 'indonesian pop'];Binar mata penuh harapan Kini tak lagi berbalasan Air mata jatuh beralasan  Risau akan bayangan Kini di persimpangan jalan Pergi yang kau mau itu pulang  Akankah Hati yang hancur berkeping satu lagi Seumpama Nadi yang terputus tersambung kembali Sekali lagi Mungkin saat ini ...
Rumpang;Nadin Amizah;Indie galau;https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H;['indonesian pop'];Pagi tadi, aku masih menangis Ada rasa yang tak kunjung mati Ada seseorang di atasku Menahan semua rasa malu  Sempat ku berpikir masih bermimpi 24/7 tanpa henti Matahari dan bulan saksinya Ada rasa yang tak mau hilang  Aku takut sepi Tapi yang lain tak berarti  Katanya, mimpiku 'kan terwujud Mereka lupa tentang mimpi buruk ...
Tampar;Juicy Luicy;Indie galau;https://open.spotify.com/track/2RHm5IDIZ8fYRGzBIo7exV;['indonesian pop'];Entah sudah Selasa yang keberapa Masih saja kau ada, lekat di kepala Hari ini janji, esok mesti lupa Tetapi hati tak tepati  Tampar aku di pipi Biar sadar dan ku mengerti  Hujan samarkan derasnya, tutup air mata Temani kecewaku yang t'lah lama Berdosakah ku berdoa, minta kau terluka Dan tinggalkan dirinya?  ...
Temaram;Fiersa Besari;Indie galau;https://open.spotify.com/track/4K2k4s9nLyEmPykg1ifh5J;['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk'];Rindu ini mengggema Sampai di ujung luka Kau yang bertabur sinar Hanya membias dalam imaji  Engkau pencuri hati Tanpa pernah sadari Aku dipeluk nanar Tiada bergeming Usah peduli  Aku sadar siapa diriku ...
Akhir Tak Bahagia;Misellia;Indie galau;https://open.spotify.com/track/0BYoWATcndOBcsCfKdTKRx;['indonesian pop'];Malam ini Bintang mengingatkanku padamu Indah, terang Seperti matamu yang s'lalu kupandang  Lembut tutur katamu, merdu tawamu, parasmu yang menawan Buat diriku tak bisa lupa  ...
Titik Dua & Bintang;Olski;Indie galau;https://open.spotify.com/track/1kTeuBkZjEbf8lt4nXTM3K;['indonesian folk', 'indonesian indie'];Selamat malam Jangan lupa Cuci kaki dan tangan Juga doa sebelum terpejam Titik dua dan bintang  Hey, lagi apa? Ada dimana? Sama siapa? Ngapain aja?  Cepat-cepat kau makan Nanti maag-mu menyerang Jangan lupa jaket kau kenakan  ...
Evaluasi;Hindia;Indie galau;https://open.spotify.com/track/2dIBMHByUGcNPzmYBJ6OAj;['indonesian pop'];Yang tak bisa terobati Biarlah Mengering sendiri Menghias tubuh dan  Yang mengevaluasi Ragamu Hanya kau sendiri Mereka tak mampu  Melewat yang telah kau lewati Tiap berganti hari Rintangan yang kau hadapi  Masalah yang mengeruh Perasaan yang rapuh Ini belum separuhnya Biasa saja ...
Anything You Want;Reality Club;Indie galau;https://open.spotify.com/track/2QB8FwOszur18Ai7t2XnNi;['indonesian indie'];"Trails of smoke trapped in a two by two Wasting the night feels right when I'm with you It's the shimmer in your eyes And the way you let down your disguise  I feel like I've known you for ages I feel like with you, I'm going places Ah-ah-ah Ah-ah-ah  The same song on repeat ""You can call me anything you want"" It's fine by me ..."
L - midnight version;Hal;Indie galau;https://open.spotify.com/track/3KCJaQ36MDlRjBuwqRJze2;['indonesian folk'];Sungguh tak terasa Sudah tujuh tahun Rotasi waktu hidupku  Binar mata yang membiru Hari-hari yang lesu Aku menunggu kamu  Selalu aku lihat belakang punggungmu Di saat kaulihat belakang punggung pria lain Menunggu kau menoleh dan berlari ke arahku Dan memelukku seerat-eratnya  Sudah aku coba ...
Usik;Feby Putri;Indie galau;https://open.spotify.com/track/5GgRntbjr23OK9MMST02di;['indonesian pop'];Tusuk hal't gnay natagni gnajrenem Tudusret uk ini gnaur tagnah malad Tural hal't gnay lah kaugnem (Tural hal't gnay lah kaugnem)  Tersesak beriring kabut Menguak hal yang t'lah larut Dalam hangat ruang ini, ku tersudut Menerjang ingatan yang t'lah kusut  Hanyut di dalam duniaku Binasa seram, kelam redup Perlahan menjerit atas yang kut'rima Dari orang-orang yang tak paham  ...
Man Upon The Hill;Stars and Rabbit;Indie galau;https://open.spotify.com/track/2MHgRSAYRmY2FA1GCjBkCR;['indonesian folk', 'indonesian indie', 'indonesian indie pop'];Hey man upon the hill, up here I used to write you You loved the way I watch the sun Through my finger We spent sometimes to the day we met Can I fall into your constellation?  Ah-ah-ah-ah-ah ah Ah-ah-ah-ah ah Ah-ah-ah-ah ah I  Ah-ah-ah-ah-ah ah Ah-ah-ah-ah ah Ah-ah-ah-ah ah I  We drove in the wind Opened the window Waved to nothing ...
