judul_lagu;nama_artis;playlist_name;url;genre_lagu;lyrics
I Remember - 2017 Version;Mocca;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/2pb1TmG342aDAPgJFRyfIW;['indonesian indie', 'indonesian indie pop', 'indonesian jazz', 'indonesian pop'];I remember The way you glanced at me, yes I remember I remember When we caught a shooting star, yes I remember I remember All the things that we shared, and the promise we made, just you and I I remember All the laughter we shared, all the wishes we made, upon the roof at dawn  Do you remember? When we were dancing in the rain in that December I remember When my father thought you were a burglar ...
Memeluk Cakrawala;ROFA;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/49NNOAXRzpbHHkvGrDjoyU;['lagu melayu'];Selagi masih ada pagi Kau tetap aku nanti Selagi bersinar mentari Tak berhenti rinduku padamu  Puaskanlah dirimu mengembara Mengejar fatamorgana ...
Mari Bercerita;Payung Teduh;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/68rEYM1ZXIv0ozbxTTh8N1;['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter'];Seperti yang biasa kau lakukan Ditengah perbincangan kita Tiba-tiba kau terdiam Sementara ku sibuk menerka apa yang ada di fikiranmu  Sesungguhnya berbicara denganmu Tentang segala hal yang bukan tentang kita Mungkin tentang ikan paus di laut Atau mungkin tentang bunga padi di sawah  Sungguh bicara denganmu tentang segala hal yang bukan tentang kita Selalu bisa membuat semua lebih bersahaja  Malam jangan berlalu Jangan datang dulu terang Telah lama kutunggu Kuingin berdua dengan mu  ...
Hitam Putih;Fourtwnty;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu;['indonesian folk', 'indonesian indie', 'indonesian pop'];Bagai langit dan bumi Yang tak pernah sealam Bagai hitam dan putih Yang tak pernah sewarna  Hanya kita Yang merasakannya  Belajar melepaskan dirinya Walau setengahku bersamanya Ku yakin kita 'kan terbiasa Walau inti jiwa tak terima ...
Kusut;Fourtwnty;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/3diD8b3u6oEn74BezQpujj;['indonesian folk', 'indonesian indie', 'indonesian pop'];Tolong jauhkan nafsuku Dari pesona hawamu Aku terjangkit dan sakit Terjebak diruang sempit  Membiru indraku Susah payahku melepasmu Terlihatku palsu Tanpa rasamu menjamahku Tanpa ragamu disampingku ...
Ada Di Sana;Danilla;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/7e3JeMmuteFbUJuUjH1RfS;['indonesian folk', 'indonesian indie', 'indonesian jazz', 'indonesian singer-songwriter'];Ku tergetar saat menatap kedua matamu Melahirkan seutas keinginan 'tuk memilikimu Kian bertahan memendam raut wajahmu Kulihat sebuah jalan yang langsung menuju batinmu  Sudikah kiranya kau Mengizinkan diriku Untuk sejenak berkunjung ke dalam hatimu? Pastikan ku ada di sana  ...
Soon Finland;Heidi (The Girl with the Hair);INDIE INDONESIA TOP HITS;https://open.spotify.com/track/2mpPBZRP0EaFx3NnChQ6ru;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];No pills, no therapy Won't you take my hand and travel with me Or maybe stay inside and watch TV Or maybe cook the fish we caught from the sea  Let's walk along the coast Let me show you who loves you most Or maybe just stay and lay on our bed Talk of things that drives us mad  Or maybe go to Finland to visit your mom and dad ...
Forget Jakarta;Adhitia Sofyan;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/4UucLisbPzUcqYCE6cQX2z;['indonesian folk', 'indonesian folk pop', 'indonesian indie', 'indonesian singer-songwriter'];I'm waiting in line to get to where you are Hope floats up high along the way I forget Jakarta All the friendly faces in disguise This time, I'm closing down this fairytale  And I put all my heart to get to where you are And maybe, it's time to move away I forget Jakarta And all the empty promises will fall This time, I'm gone to where this journey ends  But if you'll stay, I will stay Even though the town's not what it used to be And pieces of your life you try to recognize All went down  ...
Rindu Cinta Bergelora;ROFA;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/0iJ2aBAjOcT7lyPQE4xmYp;['lagu melayu'];Jika teringat dirimu Jantungku berdegup rindu Saat kusebut namamu Indah semua di mataku  Lapar, dahaga terlupa Rindu cinta bergelora Lenyap ruang dan waktu ...
Semoga, Ya;Nosstress;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/6wHnwqvtNdQicSPTTkYRQN;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Semoga, ya, hari ini Lebih baik dari hari kemarin Yang lewat begitu saja Tanpa lakukan apa-apa  Semoga, ya, pagi ini Lebih cerah dari pagi kemarin Mungkin bisa bangun lebih dini 'Tuk bergegas siapkan diri  ...
Diam Keroncong;Payung Teduh;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/4so9pTT3Sc5g6MikgT38Uo;['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter'];Tebaran merah dilemparkan Matahari Dia bercengkerama di ujung langit Bayangan terpaku di tanah  Jiwaku tenggelam Di dasar rumput  Aku ingin melihatmu dalam gelap Yang mulai datang Aku ingin menyelamimu Dalam risau yang sering datang  Aku ingin diam bersamamu ...
One Only - Acoustic;Pamungkas;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/71ck7QnubXzGGj3hE49dvk;['indonesian pop', 'indonesian singer-songwriter'];Oh, there you are Sittin' still all stripes and lonely Hidin', wishin', waitin' While I'm, here I am Standin' still stare at you only Everything gets blurry  All I want is just to care You can't shake me I would never dare Let go Through the talkin' and the walkin' I will give you all my lovin'  Start countin' all the days Forever I will stay with you With you one only you Go far and roam about Comeback and callin' out to me To me one only me  Oh, I'm in love What did I do ...
Puisi Alam;Fourtwnty;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/2nixvjonFk8zimSc4EOPGH;['indonesian folk', 'indonesian indie', 'indonesian pop'];Rebahkan lelah tubuh Di tempat tinggi tak berpenghuni Lupakan sejenak masalah duniamu Lembut sang awan kan menyambutmu  Bermimpi ku berada Di tempat indah yang tak terjamah Hanya ada ku dan teman-temanku Mimpi-mimpi tak seperti mimpi  Bahagia, bahagiaku cukup sederhana Tak terhingga, sekalipun harta dan tahta ...
Bingkai Rindu;ROFA;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/35fCzUKxRBXuw089UYuYjM;['lagu melayu'];Adakah suara yang lebih merdu di telingaku Selain suara dari desah bibir anggurmu? Adakah cahaya yang lebih indah di mataku Selain pancaran cahaya mesra dari wajahmu?  Berpuluh-puluh tahun menyeb'rangi waktu Sabar menunggu saat bertemu dirimu Meski di alam mimpi, pengobat hati Tumpukan rindu memenuhi langit bumi  200 miliar kiriman rangkaian mawar merah ...
Kita Pasti Tua;Fourtwnty;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/1fpT3GrNKcATkICSWw6KHp;['indonesian folk', 'indonesian indie', 'indonesian pop'];Ini cerita ketika tulang mulai menua Masih mungkin ada hasrat yang menggebu-gebu Berkumpul dan bernyanyi seperti dulu  Wajah tampanku, keriput dan badanku membungkuk Rasa ingin tak percaya kini ku menua Tak menggoda layaknya saat muda  Awas nanti tua Kita pasti tua  Lemah dan tak bertenaga Mulai rentan berkelana Dibalik rambut putihku  Wajah tampanku, keriput dan badanku membungkuk Rasa ingin tak percaya kini ku telah menua ...
Blue Jeans;GANGGA;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/4kfjA6WfgKBt7I7YKuDCkU;['indonesian lo-fi pop', 'indonesian pop', 'indonesian singer-songwriter'];Calling you late at night Talking 'bout nothin' But we're always laughing These dumb conversations They raise my affections Those were the good times And I miss the old times  Have I told you lately That I miss you badly  Sometimes I wish That I could still call you mine Still call you mine Now all I've got is ...
Lantas;Juicy Luicy;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/1ZPVEo8RfmrEz8YAD5n6rW;['indonesian pop'];Lima hari sudah kurindu Tak bisa ku menghubungimu Kau sedang dengan dirinya, sedang kita rahasia Kapankah kau ada waktu sembunyi untuk bertemu?  Baru kausapa, ku tersipu Kaupuji, lupa amarahku Karena kau paling tahu cara lemahkan hatiku Walau tak ada yang pasti, yang kauberi hanya mimpi  Lantas mengapa ku masih menaruh hati? Padahal ku tahu kau t'lah terikat janji Keliru ataukah bukan? Tak tahu Lupakanmu, tapi aku tak mau  Oh-wo ...
I Love You but I'm Letting Go;Pamungkas;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq;['indonesian pop', 'indonesian singer-songwriter'];Hmm, no  Sunday night after a rainy day I delete all your pictures I walk away from you  Nights are the hardest But I'll be okay If we are meant to be Hey, we'll find our way But now, let it be  'Cause you know what they say If you love somebody Gotta set them free ...
I Still Love You;TheOvertunes;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA;['indonesian pop'];If someday your feet can't touch the ground If someday your arms can't feel my touch If someday your eyes can't see my face I'll carry you be there for you anytime of day  Forever is a long time But I keep my words that I say to you Together we can go far As long as I'm with you  'Cause I will fall for you no matter what they say I still love you, I still love you You'll never be alone now look me in the eyes I still love you, I still love you 'Till forever  If one day you don't recognize my voice ...
Runtuh;Feby Putri;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/6Hii26x3qDErVitnGW8QtO;['indonesian pop'];Ku terbangun lagi Di antara sepi Hanya pikiran yang ramai  Mengutuki diri Tak bisa kembali 'Tuk mengubah alur kisah  Ketika mereka meminta tawa Ternyata rela tak semudah kata  Tak perlu khawatir, ku hanya terluka Terbiasa 'tuk pura-pura tertawa ...
One Only;Pamungkas;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC;['indonesian pop', 'indonesian singer-songwriter'];Oh, there you are Sittin' still all stripes and lonely Hidin', wishin', waitin' While I'm, here I am Standin' still stare at you only Everythin' gets blurry  All I want is just to stay You can't shake me I would never dare let go Through the talkin' and the walkin' I will give you all my lovin'  Start countin' all the days Forever I will stay with you With you one only you Go far and roam about Comeback and callin' out to me To me one only me  Oh, I'm in love What did I do to deserve you ...
BHTC (Bila Hidup Tanpa Cinta);ROFA;INDIE INDONESIA TOP HITS;https://open.spotify.com/track/2Ho44BobBdED1cXqinwfAi;['lagu melayu'];Adakah kenal hidup tanpa cinta? Seperti badan tanpa kepala Laksana tubuh tak bernyawa Semisal Bumi ada tanpa Matahari  Jika tiada cinta Berjalan tanpa tujuan Bernafas tanpa harapan Cemas, tiada pengungsian ...
Untuk Perempuan Yang Sedang Di Pelukan;Payung Teduh;Lagu Senja Top Indie 2024;https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8;['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter'];Tak terasa gelap pun jatuh Di ujung malam menuju pagi yang dingin Hanya ada sedikit bintang malam ini Mungkin kar'na kau sedang cantik-cantiknya  Lalu mataku merasa malu Semakin dalam ia malu kali ini Kadang juga ia takut Tatkala harus berpapasan di tengah di pelariannya  Di malam hari Menuju pagi Sedikit cemas ...
penjaga hati;Nadhif Basalamah;Lagu Senja Top Indie 2024;https://open.spotify.com/track/7F4tV8SiUy6itZTdAzdafO;['indonesian r&b'];Tak sadar kutemukan Temukan wanita rupawan yang sadarkan Dia seorang, tiada lain tiada bukan Hanya dia  Dia buatku nyaman Dalam hangat pelukan Dia perasa yang mengerti yang kurasa Hanya dia  'Kan kuarungi tujuh laut samudra 'Kan kudaki Pegunungan Himalaya ...
Jiwa Yang Bersedih;Ghea Indrawari;Lagu Senja Top Indie 2024;https://open.spotify.com/track/6XsFgTG4dY768oIB4Dmeu0;['indonesian pop'];(Ta-na) (Ta-na-na-na, ha)  Kemarilah Singgah dulu sebentar Perjalananmu jauh Tak ada tempat berteduh  Menangislah Kan kau juga manusia Mana ada yang bisa berlarut-larut Berpura-pura sempurna  Sampaikan pada jiwa yang bersedih Begitu dingin dunia yang kauhuni Jika tak ada tempatmu kembali Bawa lukamu, biar aku obati  Tidakkah letih kakimu berlari? Ada hal yang tak mereka mengerti Beri waktu 'tuk bersandar sebentar ...
Komang;Raim Laode;Lagu Senja Top Indie 2024;https://open.spotify.com/track/2AaaE0qvFWtyT8srKNfRhH;['indonesian pop'];Dari kejauhan, tergambar cerita tentang kita Terpisah jarak dan waktu Ingin kuungkapkan rindu lewat kata indah Tak cukup untuk dirimu  Sebab kau terlalu indah dari sekedar kata Dunia berhenti sejenak menikmati indahmu  Dan apabila tak bersamamu Kupastikan kujalani dunia tak seindah kemarin ...
Fana Merah Jambu;Fourtwnty;Lagu Senja Top Indie 2024;https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu;['indonesian folk', 'indonesian indie', 'indonesian pop'];Di depan teras rumah Fana merah jambu, ku berdua Momen-momen tak palsu Air tuhan turun, aromamu  Tersalurkan aliran syaraf buntu Martin tua media pembuka  Berdansa sore hariku Sejiwa alam dan duniamu Melebur sifat kakuku  Hal bodoh jadi lucu Obrolan tak perlu kala itu  Tersalurkan aliran syaraf buntu Martin tua media pembuka ...
Rumah Ke Rumah;Hindia;Lagu Senja Top Indie 2024;https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF;['indonesian pop'];Menyesal tak kusampaikan Cinta monyetku ke Kanya dan Rebecca Apa kabar kalian di sana? Semoga hidup baik-baik saja  Tak belajar, terkena getahnya Saat bersama Thanya dan Saphira Ku percaya, mungkin bukan jalannya Namun, kalian banyak salah juga  Jika dahulu ku tak cepat berubah Ini maafku untukmu, Sharfina Segala doa yang baik adanya Untukmu dan mimpimu yang mulia  Pindah berkala rumah ke rumah Berharap bisa berujung indah Walau akhirnya harus berpisah T'rima kasih kar'na ku tak mudah  Pindah berkala rumah ke rumah Berharap bisa berujung indah Walau akhirnya harus berpisah ...
Pegang Tanganku;Nosstress;Lagu Senja Top Indie 2024;https://open.spotify.com/track/6xHRfpo0kMRNuZ3v1e3xYF;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Pegang tanganku Hentikan tawamu sejenak Sudah terlalu banyak 'tuk senang Sudah saatnya merenung dan bersyukur  Oh, indahnya menjalani denganmu Oh, nikmatnya bersamamu Tapi kita harus mulai mengerti Tapi kita harus mulai batasi Kar'na, kar'na, kar'na  Indah itu tak selalu ada Senang itu sementara Jika senang, jangan terlalu Jika sedih, jangan terlalu  ...
Hitam Putih;Fourtwnty;Lagu Senja Top Indie 2024;https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu;['indonesian folk', 'indonesian indie', 'indonesian pop'];Bagai langit dan bumi Yang tak pernah sealam Bagai hitam dan putih Yang tak pernah sewarna  Hanya kita Yang merasakannya  Belajar melepaskan dirinya Walau setengahku bersamanya Ku yakin kita 'kan terbiasa Walau inti jiwa tak terima ...
Kembali Pulang;Suara Kayu;Lagu Senja Top Indie 2024;https://open.spotify.com/track/6xeqCawPZngDVqw2W2aGaR;['indonesian pop'];Sekedar berandai Menatapi diri ini Berpencar pergi 'tuk mencari Apa yang lama dicari  Pergi tanpa pamrih Pergi tanpa pamit akan Ke sana-kemari tanpa arah Serta ratusan makian  ...
Halu;Feby Putri;Lagu Senja Top Indie 2024;https://open.spotify.com/track/2dTIJVE0stqTvrhbpf7fFw;['indonesian pop'];Senyumanmu yang indah bagaikan candu Ingin t'rus kulihat walau  Ku berandai Kau disini Mengobati rindu ruai  Dalam sunyi Ku sendiri meratapi Perasaan yang tak jua di dengar  Takkan apa Bila rasa ini tumbuh sendirinya  ...
Perih;Senja;Lagu Senja Top Indie 2024;https://open.spotify.com/track/4OsuW1n76HSDXdE1FB0hTL;['yogyakarta indie'];Waktu perlahan menuntunku Berjumpa lagi denganmu Seseorang yang dulu Bersamaku  Takdir tak ingin kita bersatu Kini kau bersamanya Tak ada ruang untukku Di hatimu  ...
Saat Kau Pergi;Senja;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3QRTxIR0OaTFqTIfY8FXui;['yogyakarta indie'];Mencoba tuk melupakan Semua tentang dirimu Yang selalu menghantui Setiap langkah hidupku  Semua sesal dalam hati Karna cinta yang kurasa tak terukur dalamnya Sampai saat kau pergi  ...
Man Upon The Hill;Stars and Rabbit;Lagu Senja Top Indie 2024;https://open.spotify.com/track/2MHgRSAYRmY2FA1GCjBkCR;['indonesian folk', 'indonesian indie', 'indonesian indie pop'];Hey man upon the hill, up here I used to write you You loved the way I watch the sun Through my finger We spent sometimes to the day we met Can I fall into your constellation?  Ah-ah-ah-ah-ah ah Ah-ah-ah-ah ah Ah-ah-ah-ah ah I  Ah-ah-ah-ah-ah ah Ah-ah-ah-ah ah Ah-ah-ah-ah ah I  We drove in the wind Opened the window Waved to nothing ...
Worth It;Stars and Rabbit;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3oL2Ss8MkEGOTWraNqKQ0U;['indonesian folk', 'indonesian indie', 'indonesian indie pop'];Are you coming, baby eyes? It takes two to do the ocean Are you coming, baby eyes? It takes two to do the sky Are you coming, baby eyes? It takes two to do the ocean Are you coming, baby eyes? It takes two to do the sky  Making scene of fairy tale Was it worthy? White love in the drawing sand ...
Kita Bikin Romantis;MALIQ & D'Essentials;Lagu Senja Top Indie 2024;https://open.spotify.com/track/7geh51STedQfizitdiNPCg;['indonesian jazz', 'indonesian pop', 'indonesian reggae'];Jalan sambil bergandeng tangan Lalu berdansa sambil pelukan rasa, oh  Angin berbunyi, nada seperti lagu cinta Kutulis tentangmu  Kita bikin romantis, bikin paling romantis Sambil bermain mata, turun ke hati, hatinya jatuh Kita bikin romantis yang paling romantis Sambil gandengan tangan, hati pelukan di angan syahdu  Awan ikut menari-nari (romantis) Sambil merayu lupakan ada waktu, oh  Angin berbunyi, nada seperti lagu cinta ...
Nuansa Bening;VIDI;Lagu Senja Top Indie 2024;https://open.spotify.com/track/1k5ZInUyMOJRmjxsDE1LKe;['indonesian pop', 'indonesian r&b'];Oh, yap! JFlow right here Vidy drop your voice, c'mon  Oh, tiada yang hebat dan mempesona Ketika kau lewat dihadapanku Biasa saja, hoo  Waktu perkenalan lewatlah sudah Ada yang menarik pancaran diri Terus mengganggu  Mendengar cerita sehari-hari Yang wajar tapi tetap mengasyikkan  Kini terasa sungguh Semakin engkau jauh Semakin terasa dekat Akan kukembangkan Kasih yang engkau tanam Di dalam hatiku  Right here baby, uhm Break it down, break it down Vidy, c'mon, ugh! ...
Rumpang;Nadin Amizah;Lagu Senja Top Indie 2024;https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H;['indonesian pop'];Pagi tadi, aku masih menangis Ada rasa yang tak kunjung mati Ada seseorang di atasku Menahan semua rasa malu  Sempat ku berpikir masih bermimpi 24/7 tanpa henti Matahari dan bulan saksinya Ada rasa yang tak mau hilang  Aku takut sepi Tapi yang lain tak berarti  Katanya, mimpiku 'kan terwujud Mereka lupa tentang mimpi buruk ...
Rayuan Perempuan Gila;Nadin Amizah;Lagu Senja Top Indie 2024;https://open.spotify.com/track/1nYdkPCbHdYi4w7s2L6SHA;['indonesian pop'];Menurutmu, berapa lama lagi kau 'kan mencintaiku? Menurutmu, apa yang bisa terjadi dalam sewindu? Bukan apa, hanya bersiap, tak ada yang tahu, aku takut Tak pernah ada yang lama menungguku sejak dulu  Yang terjadi sebelumnya Semua orang takut padaku, wo-oh-oh  Memang tidak mudah Mencintai diri ini Namun, aku berjanji Akan mereda, wo-oh-oh, seperti semestinya  Menurutmu, apa benar saat ini kau masih mencintaiku? Menurutmu, apa yang bisa dicinta dari diriku? ...
Sahabat Kecil;Ipang;Lagu Senja Top Indie 2024;https://open.spotify.com/track/6Hk0oWJYqozKWWZdFbqGRr;['indonesian pop rock'];Baru saja berakhir Hujan di sore ini Menyisakan keajaiban Kilauan indahnya pelangi  Tak pernah terlewatkan Dan tetap mengaguminya Kesempatan seperti ini Tak akan bisa di beli  Bersamamu kuhabiskan waktu ...
Asmalibrasi;Soegi Bornean;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3TFdXrYIubXABQh0CxIiSs;['indonesian folk', 'indonesian pop', 'semarang indie'];Asmara telah terkalibrasi frekuensi yang sama Saatnya 'tuk mengikat janji merangkum indahnya  Laras rasa nihil ragu Biar, biarlah merayu di ruang biru Bias kita jadi taksu gairah kalbu mendayu Sabda diramu  Jadikan hanya aku satu-satunya Sang garwa pambage, sang pelipur lara Nyanyikan 'ku kidung setia  Jadikan hanya aku satu-satunya Sang garwa pambage, sang pelipur lara Nyanyikan 'ku kidung setia  Kini saatnya merangkai binar asmara ...
Raksa;Soegi Bornean;Lagu Senja Top Indie 2024;https://open.spotify.com/track/1aMjbuti8x4kyVDqCDSgQy;['indonesian folk', 'indonesian pop', 'semarang indie'];Dua kubu berbeda Saling menjelma rasa Di mana 'ku mencari jiwa? (Selaras pun tak sama)  Berharapkan renjana Budaya nian bersua Di mana 'ku mencari asa? (Renjana hilang makna) ...
Tanpa Tergesa;Juicy Luicy;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6;['indonesian pop'];Jaga dulu jarak kita Jika tak ingin akhirnya Kau menangis lagi  Jangan terlalu kau dekat Jangan buat terikat Coba kau rasakan lagi  Mungkin kau dapat perannya Tapi hanya sebagai Bayang-bayangnya saja  Jangan minta jatuh cinta Luka lamaku juga belum reda Beri dulu aku waktu untuk Sembuh sendirinya  ...
Yang Patah Tumbuh, Yang Hilang Berganti;Banda Neira;Lagu Senja Top Indie 2024;https://open.spotify.com/track/6Rd4ep779v8CjlFVhaHrNX;['indonesian folk pop', 'indonesian indie', 'indonesian pop'];Jatuh dan tersungkur di tanah aku Berselimut debu sekujur tubuhku Panas dan menyengat Rebah dan berkarat  Yang... Yang patah tumbuh, yang hilang berganti Yang hancur lebur akan terobati Yang sia-sia akan jadi makna Yang terus berulang suatu saat henti Yang pernah jatuh 'kan berdiri lagi Yang patah tumbuh, yang hilang berganti  ...
Nanti Kita Seperti Ini;Batas Senja;Lagu Senja Top Indie 2024;https://open.spotify.com/track/2NjbJR8y083mOV59255QSe;['indonesian folk'];Ini gambaran kita suatu hari nanti Set'lah sekian lama kita jalani Lewati masa-masa yang berarti  Kini ku sudah yakin pada satu hati Yang kurasa tepat untuk temani Sekarang hingga aku tua nanti  Ingin punya rumah 'tuk tempat bermesra Kau dipanggil ibu, sementara aku ayah Bertukar cerita di ruang k'luarga Bercengk'rama dan menimang buah hati kita  ...
Semoga, Ya;Nosstress;Lagu Senja Top Indie 2024;https://open.spotify.com/track/6wHnwqvtNdQicSPTTkYRQN;['indonesian folk', 'indonesian folk pop', 'indonesian indie'];Semoga, ya, hari ini Lebih baik dari hari kemarin Yang lewat begitu saja Tanpa lakukan apa-apa  Semoga, ya, pagi ini Lebih cerah dari pagi kemarin Mungkin bisa bangun lebih dini 'Tuk bergegas siapkan diri  ...
Bicara (feat. Monita Tahalea);TheOvertunes;Lagu Senja Top Indie 2024;https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ;['indonesian pop'];Sudah berapa lama aku Menunggu jawaban darimu  Sampaikah kepadamu Kata-kata yang 'ku rangkaikan Agar kau tahu perasaanku Yang telah lama terpendam Inilah yang 'ku rasakan  Jangan hanya bicara 'Ku tak perlu kata-kata 'Tuk mengerti yang kau rasakan Karena 'ku hanya butuh Separuh hatimu di dalam hidupku 'Tuk buatku bahagia  ...
Garis Terdepan;Fiersa Besari;Lagu Senja Top Indie 2024;https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI;['bandung indie', 'indonesian folk pop', 'indonesian indie', 'indonesian pop', 'indonesian pop punk'];Bilur makin terhampar Dalam rangkuman asa Kalimat hilang makna Logika tak berdaya  Di tepian nestapa Hasrat terbungkam sunyi Entah aku pengecut Atau kau tidak peka  Ku mendambakanmu, mendambakanku  ...
Membasuh;Hindia;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb;['indonesian pop'];Selama ini Kunanti Yang kuberikan datang berbalik  Tak kunjung pulang Apa pun yang terbilang Di daftar pamrihku seorang  Telah kusadar hidup bukanlah Perihal mengambil yang kau tebar Sedikit air yang kupunya Milikmu juga bersama  Bisakah kita tetap memberi Walau tak suci? Bisakah terus mengobati Walau membiru?  Cukup besar 'tuk mengampuni 'Tuk mengasihi Tanpa memperhitungkan masa yang lalu Walau kering Bisakah kita tetap membasuh?  Kita bergerak dan bersuara Berjalan jauh tumbuh bersama ...
Sleep;Garamerica;Lagu Senja Top Indie 2024;https://open.spotify.com/track/4lgflLuFbPFdUV2sKc1rZx;['indonesian folk', 'indonesian indie'];Sun goes down It's time to sleep It's time to go to bed  Here we go again The day it's gonna end It's time to get some rest  Sleep I'll meet you in your dream ...
Akad;Payung Teduh;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3AAAGS7iM1ekDywqdYMJG2;['indonesian folk', 'indonesian indie', 'indonesian pop', 'indonesian singer-songwriter'];Betapa bahagianya hatiku Saat ku duduk berdua denganmu Berjalan bersamamu Menarilah denganku  Namun, bila hari ini adalah yang terakhir Namun, ku tetap bahagia Selalu kusyukuri Begitulah adanya  Namun, bila kau ingin sendiri Cepat, cepatlah sampaikan kepadaku Agar ku tak berharap Dan buat kau bersedih ...
Gala bunga matahari;Sal Priadi;Lagu Senja Top Indie 2024;https://open.spotify.com/track/5eBk8ZXcd0pb0AO4a5PpOg;['indonesian pop', 'malang indie'];Mungkinkah, mungkinkah Mungkinkah kau mampir hari ini? Bila tidak mirip kau Jadilah bunga matahari  Yang tiba-tiba mekar di taman Meski bicara dengan bahasa tumbuhan Ceritakan padaku Bagaimana tempat tinggalmu yang baru  Adakah sungai-sungai itu benar-benar Dilintasi dengan air susu? Juga badanmu tak sakit-sakit lagi Kau dan orang-orang di sana muda lagi  ...
Kusut;Fourtwnty;Lagu Senja Top Indie 2024;https://open.spotify.com/track/3diD8b3u6oEn74BezQpujj;['indonesian folk', 'indonesian indie', 'indonesian pop'];Tolong jauhkan nafsuku Dari pesona hawamu Aku terjangkit dan sakit Terjebak diruang sempit  Membiru indraku Susah payahku melepasmu Terlihatku palsu Tanpa rasamu menjamahku Tanpa ragamu disampingku ...
Lara;Dialog Senja;Lagu Senja Top Indie 2024;https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs;['indonesian folk', 'indonesian indie'];Ketika senja datang Ku merasa setengah diriku menghilang Bagaikan tak berdosa Kau hancurkan rasa yang selama ini kutanam  Saat semuanya telah pergi Bayangmu kembali mengisi Entah apa yang kau mau Ku tak berhak lagi 'tuk mengungkit kembali  Menghapus tinta yang pernah kau lukis di kanvas hatiku Merobek semua bayangan yang tampak di relung sukmaku ...
Monolog;Pamungkas;Lagu Senja Top Indie 2024;https://open.spotify.com/track/77vx7sGjdqwdnQL968t8oY;['indonesian pop', 'indonesian singer-songwriter'];Gelap di dalam tanya Menyembunyikan rahasianya Letih, kehabisan kata Dan kita pada akhirnya diam  Bunga di bulan sepi Jatuh terdampar, tersasar  Alasan masih bersama ...
One Only;Pamungkas;Lagu Senja Top Indie 2024;https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC;['indonesian pop', 'indonesian singer-songwriter'];Oh, there you are Sittin' still all stripes and lonely Hidin', wishin', waitin' While I'm, here I am Standin' still stare at you only Everythin' gets blurry  All I want is just to stay You can't shake me I would never dare let go Through the talkin' and the walkin' I will give you all my lovin'  Start countin' all the days Forever I will stay with you With you one only you Go far and roam about Comeback and callin' out to me To me one only me  Oh, I'm in love What did I do to deserve you ...
